Stock_Name,Earnings_Call_Date,CAR_3_Days,CAR_10_Days,CAR_30_Days,method_1,method_2,method_3
RMD,2019-10-24,0.1321452461503054,0.0754689365352368,0.0747702663250903,0.5397819387249173,0.5017400105644769,0.26567518152798797
RMD,2020-01-30,0.0007446419943042,0.0166984225574764,0.0515382553797154,0.3811530806010863,0.3871289167411275,0.2691663921110546
RMD,2020-04-30,0.0336059125239919,0.0428170165861335,-0.1006359465626307,0.1653753573188237,0.3722324009096273,0.1049043677777484
RMD,2020-08-05,-0.1528184174851669,-0.1212828104665258,-0.2126858230870636,0.2313146684976385,0.4277523374995907,0.20074331743612434
RMD,2020-10-29,0.1098273688084448,0.1268861298541243,0.0595310942277443,0.3545149670207174,0.430604903756549,0.2584166697832131
RMD,2021-01-28,-0.0492198173454417,-0.0947154192121317,-0.1827728426334327,0.2993820640311642,0.2708766148402449,0.13883814073258718
RMD,2021-04-29,-0.0620414338698671,-0.0326855965299379,0.0607831669105645,0.3086974890229571,0.4672336311817486,0.2641114508720596
RMD,2021-08-05,0.0269033702338319,0.0638212073924832,0.0662333284073429,0.216151321340389,0.4129421483969768,0.22852169221248808
RMD,2021-10-28,-0.0361884984581055,-0.0940436910805541,-0.1315638708265642,0.1508196432443171,0.2528571219618921,0.1867592410476646
RMD,2022-01-27,0.0075285789515662,0.0633286457272401,0.0687761725118743,0.192452946394408,0.3499675030011442,0.11911700121626156
RMD,2022-04-28,-0.0581393290469604,-0.02201579339543,0.0873972052681835,0.1312696505403866,0.3841386642068319,0.07369243755524199
RMD,2022-08-11,-0.043209465090095,-0.0500688344485553,-0.0029187698895625,0.2701567401879336,0.4741446864826089,0.2818866558030056
RMD,2022-10-27,-0.0631702952121965,-0.0711765761015627,-0.1086928029228636,0.1884117709384493,0.354116201288189,0.1054240655309885
RMD,2023-01-26,-0.0205183637256466,-0.0828065929696797,-0.0943463575914634,0.374395282381593,0.3901305459379068,0.29521987668759186
RMD,2023-04-27,0.053118954973397,0.0569495104495598,-0.0644882168796608,0.5169397114241484,0.4614200260919867,0.24940830157912922
RMD,2023-08-03,-0.1816204260037199,-0.2345609341500338,-0.3633998087752119,0.422171459181831,0.3588861738815912,0.2928970470869912
RMD,2023-10-26,0.0157463629503233,0.0247345061887144,0.1694954036751843,0.415727254358785,0.4880244534804608,0.3239030551007262
RMD,2024-01-24,0.1044167140255672,0.0842891944963232,0.1320039679987614,0.3760946991518706,0.2830274338873484,0.16889005676369712
RMD,2024-04-25,0.1681913763627918,0.1387365866897912,0.0585408207334076,0.483520070996392,0.45160777072396,0.2655421479272678
RMD,2024-08-01,0.0720347152829291,0.0331176246153804,0.0986641863470283,0.3754470516895762,0.4373399811761284,0.27056116451557083
