Stock_Name,Earnings_Call_Date,Earnings_Surprise,Firm_Size,CAR_3_Days,CAR_10_Days,CAR_30_Days,method_1,method_2,method_3
TXN,2020-04-22,0.24,102573680000,0.0033570674773519,-7.54456783991185e-05,0.0484108663079705,0.0394955988002524,-0.1598461180129461,0.2062600678253497
TXN,2020-07-21,0.6818181818181818,124235159999,-0.0311578288990591,-0.0384916033669423,-0.0285079510333217,0.3489064993155079,-0.1125076627611137,-0.0165541452876046
TXN,2020-10-20,0.13281249999999994,138612770000,-0.0117098325837853,0.0083994063677101,0.0212772882491011,0.4209651525647382,0.1387298446046443,0.2410789179648282
TXN,2021-01-26,0.22388059701492521,158095340000,0.0094940194486852,-0.0032511644878881,-0.0356746514880709,0.3839935006760124,-0.1299653244177935,0.2690581969965936
TXN,2021-04-27,0.17088607594936708,175563830000,-0.0438070668530678,-0.0193377441700847,-0.0244353011845132,0.4410452191873238,0.2271218959552131,0.190043588142598
TXN,2021-07-21,0.12021857923497253,179283520000,-0.0480533495574939,-0.0144039781528237,-0.0723599404189866,0.4015675037846564,0.3648470363951186,0.2132369370417781
TXN,2021-10-26,0.009756097560975618,182009520000,-0.0494074029298856,-0.0513529147727744,-0.0117650191624673,0.1664567630718237,0.147388645706332,0.0256201563504687
TXN,2022-01-25,0.1701030927835052,160565080000,0.0087361480636146,-0.033706777608781,0.0341867488087451,0.3441626198060155,0.4706566724373869,0.3837933578332217
TXN,2022-04-26,0.07798165137614675,154964800000,0.0243410470819953,0.0595022158007928,0.019915797111176,0.0241075809615028,0.0333583230996983,0.1397101449275362
TXN,2022-07-26,0.1556603773584906,146846920000,0.059910309985585,0.0545922173738545,0.0196640652777445,0.2560712733355336,0.3624256986636495,0.0857725007329228
TXN,2022-10-25,0.02510460251046027,146916960000,-0.0085574678407119,0.0499138366791543,0.0486250343892899,0.055485039542193,0.1653008571918178,0.101686630868787
TXN,2023-01-24,0.07575757575757572,160575280000,-0.0274375923600868,-0.0047108064181217,-0.0093426180544195,0.104045949801645,-0.0202560312329746,0.1901386629936193
TXN,2023-04-25,0.03932584269662925,153806120000,-0.0418171448661746,-0.0489939507739033,-0.0451574154174528,0.0442941279606405,-0.1533876198072664,0.0146054835066401
TXN,2023-07-25,0.06250000000000006,168960640000,-0.0355039736762998,-0.0759839082265116,-0.044657823918101,0.1514487117084359,0.0420699986137745,0.1739127806267956
TXN,2023-10-24,0.016483516483516498,133403359999,0.0236778184825948,-0.0153874021108298,0.0329720646116949,0.1215549606587423,-0.1935184772065386,0.0855295566502463
TXN,2024-01-23,0.01360544217687076,158649400000,-0.0636613201003274,-0.1002145301642797,-0.0336561209106007,-0.051637341466401,-0.1431053550484227,-0.0287204003631986
TXN,2024-04-23,0.12149532710280363,150577700000,0.0669261674203842,0.0879816733111714,0.1370846835825391,0.1903619364780008,-0.2021402245985676,0.1725876577840112
TXN,2024-07-23,0.04273504273504278,180840480000,0.0382989769911177,0.0159518109616026,0.0338609182215138,0.3249675543467204,0.0059898816049098,0.3467700501253133
TXN,2024-10-22,0.0652173913043479,177094610000,0.0744973201077959,0.0600732392779152,-0.0621069395690794,0.1608501100057549,-0.1148719659620197,-0.012359366473165
