Stock_Name,Earnings_Call_Date,Earnings_Surprise,Firm_Size,CAR_3_Days,CAR_10_Days,CAR_30_Days,method_1,method_2,method_3
VRSN,2020-04-23,0.1181102362204723,24568911000,-0.0337816587088658,-0.0386489930764227,-0.1514696762610109,0.0053358830020169,0.2398237604917324,0.3379686057248384
VRSN,2020-07-23,0.1023622047244093,23559309400,0.0072689312556334,-0.0127205748350033,-0.0787474399533499,0.0522867677765358,0.2340789912786862,0.1258093852309931
VRSN,2020-10-22,0.192,23669433920,-0.0237195997552092,-0.00146177286469,-0.0523049878439196,-0.0339879344336229,0.2984274129855038,0.0416293843951324
VRSN,2021-02-11,0.069767441860465,23134605000,-0.0273287662725916,-0.0168975516815584,-0.0068374226048638,-0.0723339754070948,0.4958773248607074,0.1651844539348027
VRSN,2021-04-22,0.023076923076923,23870388000,0.0298543745655968,0.0510207007950285,0.0544903591476824,0.1790007346513061,0.3767238618708605,0.1312972389325929
VRSN,2021-07-22,-0.0150375939849624,26085301000,-0.0664525963414808,-0.0865080252736125,-0.066138546586716,0.1144648418656932,0.6177035841510523,0.1334840871021775
VRSN,2021-10-28,0.0218978102189779,23369424680,0.0639146628382936,0.0901847713119013,0.1199473661373167,0.3806049462666903,0.4233428209541261,0.180877766967522
VRSN,2022-02-10,0.0724637681159421,23441744000,0.0219778161905478,0.0273183233469947,0.0073444395671383,-0.187753205329287,0.3496042984419824,0.1893786364863869
VRSN,2022-04-28,-0.0137931034482758,22676096000,-0.0924595138122509,-0.1415587841937507,-0.104176251667663,0.1710574752501797,0.2906451792625133,0.0701177100053504
VRSN,2022-07-28,0.0131578947368421,19550034000,0.0557975525978678,0.0551488555983055,0.084896341075213,0.2949091003709364,-0.061444679425957,0.1028897104128157
VRSN,2022-10-27,0.0259740259740259,19656582000,0.0476571995199927,-0.0100521365683381,0.0324927748003651,-0.0141262240280451,0.1591277260907554,0.2320366132723112
VRSN,2023-02-09,0.0559006211180123,21828641000,0.0096493802682566,-0.031812093431179,-0.0402949962440361,0.3417467630907592,0.3319777659761644,0.3119087062575197
VRSN,2023-04-27,0.0119047619047619,22535910000,0.0142418125715639,0.0107030722989213,-0.0405554631246874,0.5267761463217513,0.4061692346960811,0.3988002379416372
VRSN,2023-07-27,0.0228571428571428,21552405000,0.0012792429058324,-0.0125697291694685,0.0022029354234564,-0.3849832461095515,0.1795210203541533,0.0361563876651982
VRSN,2023-10-26,0.011049723756906,20821154000,-0.0298844741668244,-0.0290449295249468,-0.0146009193116644,0.0648522016484623,0.1230936226158751,0.1143778629522296
VRSN,2024-02-08,0.0322580645161289,20262816000,-0.0248270680536378,-0.0237878825159038,-0.0621464437197463,0.1732809917614963,-0.0143568471679175,-0.0075173621973346
VRSN,2024-04-25,0.0322580645161289,18414144000,-0.068487577847622,-0.0823881734475395,-0.0142194336695413,0.1112236098825816,0.1531633565033171,0.0963550819114562
VRSN,2024-07-25,0.0414507772020724,17479586000,0.0583112457260053,0.0303718176151897,0.0810197982244288,-0.0553827437738159,0.153923537737476,0.0754667081518357
VRSN,2024-10-24,0.0298507462686567,18012176000,-0.0349451335953806,-0.0030888777441356,0.0284360168499899,0.1911103585288461,-0.1212602679817407,0.0707836423242947
