Stock_Name,Earnings_Call_Date,CAR_3_Days,CAR_10_Days,CAR_30_Days,method_1,method_2,method_3,method_2
SQ,2020-05-06,0.0621878097530549,0.1374108394937086,0.2606659444982909,0.3196072611205964,0.1956075711005096,0.3870641199238938,0.19560757110050966
SQ,2020-08-05,-0.0777512957519005,-0.0444965321132304,-0.1727342941387703,0.5581519843801644,0.4226153847688846,0.3822608009236896,0.42261538476888466
SQ,2020-11-05,-0.043512406127917,0.0019085415302973,0.014542001019545,0.4232867376039465,0.477509746384974,0.4474849590649023,0.47750974638497407
SQ,2021-02-23,-0.0940622736645609,-0.1546118175221913,-0.2146689324475878,0.6904803038358397,0.5750324808548207,0.3219915254237288,0.5750324808548207
SQ,2021-05-06,0.0039278282590247,-0.0760122838575243,0.0513891154741579,0.5251421545305437,0.402743338049131,0.4944781474233529,0.40274333804913104
SQ,2021-08-05,-0.0318189457533431,-0.0714521794088385,-0.0714527422438213,0.6904551394606815,0.5889622226539182,0.5278535173893406,0.5889622226539182
SQ,2021-11-04,-0.0709364932888107,-0.0797676867547053,-0.363688843029478,0.6110026747266828,0.3845293180624724,0.1900666723662185,0.3845293180624724
SQ,2022-02-24,0.322041390169444,0.2509002993573374,0.4369243187396724,0.6347945045964163,0.6635194614996436,0.4876143550522135,0.6635194614996436
SQ,2022-05-05,0.0060013457868598,0.1671659315629223,0.0625592477980754,0.5399014663535798,0.4765911623978936,0.4442027260539877,0.4765911623978936
SQ,2022-08-04,-0.075260853455702,-0.1977278257964381,-0.0803349906992334,0.6047309669402768,0.3585262241817656,0.4031164198120719,0.3585262241817656
SQ,2022-11-03,0.0863964624383482,0.1229702653492439,0.1533880447871043,0.4821818227200317,0.4235331601965917,0.3993685674307726,0.4235331601965917
SQ,2023-02-23,0.0599041928272904,0.0494492431494054,-0.1541389549350952,0.4338911431199715,0.5293505661183383,0.1983824515721781,0.5293505661183383
SQ,2023-05-04,-0.0602587496168913,-0.114703373474523,-0.1588576172771047,0.3570879358278231,0.4684129866404771,0.2537604653406805,0.4684129866404771
SQ,2023-08-03,-0.1504150497916316,-0.1925118710219514,-0.2664598845529227,0.5287431828046513,0.4192417827165566,0.3597011205487099,0.41924178271655665
SQ,2023-11-02,0.1419258135984189,0.2168166362515967,0.494307124908495,0.5159497842819648,0.4015564233144935,0.3237819194032355,0.40155642331449354
SQ,2024-02-22,0.1574296287331718,0.124325448337682,0.1419691892312126,0.5348028778089157,0.4409398852894089,0.390513698289331,0.4409398852894089
SQ,2024-05-02,-0.0423535886157193,-0.0994465078634349,-0.3283948144430514,0.5009608431295889,0.636850526487906,0.3273348968721916,0.636850526487906
SQ,2024-08-01,0.0639745136123692,0.0698953768782808,0.1162458802272318,0.7323525268432719,0.5318576989002678,0.3555257830177444,0.5318576989002678
SQ,2024-11-07,0.159339548175349,0.2517716172165943,0.2814136127103642,0.7218225097137871,0.5440415353491989,0.5095163863341934,0.5440415353491989
