Stock_Name,Earnings_Call_Date,CAR_3_Days,CAR_10_Days,CAR_30_Days,method_1,method_2,method_3,method_2
WELL,2020-05-07,-0.0364041692419293,0.1310967100355651,0.2437299887907024,0.1104582108502068,-0.2292349395603288,0.0082657720163124,-0.22923493956032887
WELL,2020-08-06,0.016640553011682,-0.0077070758763206,0.0870702667517091,0.0642756759941357,-0.174186802906378,0.1188977264570772,-0.17418680290637809
WELL,2020-10-29,0.0524704544325358,0.0846856467399203,0.0615822368047768,0.0708708181757725,-0.1419166933524519,0.1861404373866633,-0.14191669335245194
WELL,2021-02-10,0.0246905432381285,0.1032136485106118,0.0730502298383782,0.1200884298905606,-0.0570685992280532,0.0090771117421227,-0.05706859922805321
WELL,2021-04-29,-0.0064511229789773,-0.030494126969661,0.0094331730817346,0.2999280500159136,0.2690533380445979,0.1999298827483318,0.2690533380445979
WELL,2021-07-30,-0.0257779207463479,-0.0405962892436053,-0.0322279890934329,0.3923808890676477,0.2692700555111348,0.2065136718150745,0.2692700555111348
WELL,2021-11-05,0.0373627756107972,-0.0047124446138367,-0.0341800421792068,0.2714179948982366,0.1956271040638712,0.0562291072400327,0.1956271040638712
WELL,2022-02-16,0.0267263712090922,0.0556662068725427,0.1541479367514575,0.1473454514516392,0.1176916576438741,0.1578057067855753,0.11769165764387413
WELL,2022-05-11,0.0064416360970628,0.0088924174923005,-0.0708361430145592,0.3245402835250879,0.2126813622498322,0.1707828349928473,0.21268136224983228
WELL,2022-08-10,-0.0321151429198405,-0.0630530792182483,-0.1556061153528066,0.1820592182193137,0.182482446642339,0.0653902175305898,0.182482446642339
WELL,2022-11-08,0.0589138366299284,0.0433418725730151,0.0334017025277131,0.3277852036805788,0.1727077274300797,0.1271636582788946,0.1727077274300797
WELL,2023-02-16,-0.0096701244888246,-0.0049407262454012,-0.0313589363550523,0.5174039501035814,0.2254207820001814,0.1865914855759134,0.22542078200018145
WELL,2023-05-03,-0.0254495013065673,-0.0067055228606283,-0.029516767585626,0.303568616829024,0.3069371984503015,0.3112576636135323,0.30693719845030154
WELL,2023-08-01,-0.0111611434929304,0.0069314731390442,-0.0295769303276442,0.5949498771941557,0.5406759941233003,0.2490183736591034,0.5406759941233003
WELL,2023-10-31,0.0281117909044625,-0.0111029352243779,-0.0244528664960492,0.4105749135899867,0.4428013696988255,0.1212349035107016,0.4428013696988255
WELL,2024-02-14,-0.0025659341826421,-0.030298903615857,-0.0561951608332141,0.3791613880565315,0.3628435134021033,0.2269560085195309,0.36284351340210336
WELL,2024-04-30,-0.0116667781766087,0.0051514845759099,0.0213684016097757,0.4050519332016786,0.5017410965002044,0.2639809889749279,0.5017410965002044
WELL,2024-07-30,0.0157187617036792,0.0435025055480945,0.1096255774669498,0.3979077958930072,0.5614894664390501,0.2647992754627266,0.5614894664390501
WELL,2024-10-29,-0.0330393219362816,-0.0451723331816004,-0.1565186633043032,0.391440897035348,0.4010878495738761,0.2135728372432259,0.40108784957387617
