Stock_Name,Earnings_Call_Date,Earnings_Surprise,CAR_3_Days,CAR_10_Days,CAR_30_Days,method_1,method_2,method_3
EXPE,2020-05-20,0.4758064516129033,0.0526618201489985,0.1361777687100819,0.2060914449799697,0.2683477864721703,0.1529699362817059,-0.1344172746006222
EXPE,2020-07-30,0.20294117647058824,-0.083405046670688,-0.0155699969666292,0.0979366585864802,0.1444481038717061,-0.0124899661146526,-0.0275481610002616
EXPE,2020-11-04,-0.7608695652173914,0.2365230920647657,0.1728383972197695,0.0928680381369284,0.2271950153099799,0.1162866571632477,-0.0517967891846218
EXPE,2021-02-11,0.36787564766839387,0.0168325953793154,0.0875165958162979,0.0859206867588286,0.3082040771078581,0.2212505859200906,0.0177981602904239
EXPE,2021-05-06,-0.1984126984126984,0.0517487654454898,0.0070272684927109,-0.1046301217416933,0.3538004485648979,0.2373476358871794,0.0569402472365717
EXPE,2021-08-05,0.48684210526315774,-0.0856499025940742,-0.1543856379922013,-0.0766144594271999,0.3987115191198826,0.2523681430543663,0.021135577277651
EXPE,2021-11-04,1.165644171779141,0.1918847694761095,0.1359204593689948,0.1027216864307222,0.4448243661619043,0.293736157075661,0.3611284499358151
EXPE,2022-02-10,0.09278350515463926,0.0843788920564793,0.0558989303449183,-0.0246812227521267,0.3302926499096574,0.1952107665207174,0.1205970777754454
EXPE,2022-05-02,0.7777777777777776,-0.2153557446945254,-0.2918142218519443,-0.404420111908842,0.3869379496980822,0.2040076843047586,0.1616772684581743
EXPE,2022-08-04,0.24840764331210183,0.0296943268395901,0.0925041209105192,0.152279488833271,0.5337314134823962,0.2664816246624923,0.2031772755596031
EXPE,2022-11-03,0.041131105398457504,-0.0033999018897507,0.063723643601655,0.0614618908947575,0.536251922191785,0.3848791466732323,0.1732066308662153
EXPE,2023-02-09,-0.2455089820359281,-0.0379124261526462,-0.0691438522364119,-0.1990067874050206,0.306617014730808,0.321870252882558,0.3412630088157601
EXPE,2023-05-04,3.9640109208240264,0.02621655124698,0.0551039250795153,0.070025164797294,0.4091623914414649,0.5434785073193817,0.3151973078995336
EXPE,2023-08-03,0.24568965517241392,0.1089868457233481,0.1112587505249053,0.0907593668764343,0.5715493733200312,0.4818271929726187,0.2982321508354928
EXPE,2023-11-02,0.05048543689320384,0.2154167712420328,0.2700357708148535,0.3221074183284567,0.5675392143690152,0.3536422316288541,0.1871978840724554
EXPE,2024-02-08,0.02994011976047907,-0.1416026756461293,-0.1902646217058073,-0.2772193800458852,0.5808238320493342,0.4628898147457292,0.296238949555881
EXPE,2024-05-02,-2.5089458935115325,-0.2097132090010817,-0.2394480739798861,-0.1938794140213715,0.4831570083055687,0.3139087334532289,0.2900236569738788
EXPE,2024-08-08,0.1470588235294117,0.1020265521120486,0.1209761401092131,0.2183290506994761,0.3802778927522337,0.4028798106725743,0.2733115774036574
EXPE,2024-11-07,0.009884678747940627,0.0425246982270884,0.055980147788641,0.0626684384269881,0.6478100757723568,0.6442773037027152,0.4759931640453912
