Stock_Name,Earnings_Call_Date,Earnings_Surprise,Firm_Size,CAR_3_Days,CAR_10_Days,CAR_30_Days,method_1,method_2,method_3
TDG,2020-02-04,0.06021505376344072,36808898000,-0.0236575557802241,-0.0400067183703684,-0.6037849406014393,0.4180094349794037,0.1877042898957404,-0.0167237274462349
TDG,2020-05-05,0.16972477064220168,18599007000,0.0656117242530619,0.1105950278070577,0.3159438000014223,-0.166486517336564,-0.1027365370790786,-0.1702662008655484
TDG,2020-08-04,0.5555555555555556,25712802000,0.0404546037325563,0.0406767520068552,0.1111342585642333,-0.0603441088278589,-0.1339597021123299,-0.1096482937923686
TDG,2020-11-12,0.5210526315789475,30442191000,0.0038852432681139,0.0114611991972668,-0.0118427327819766,0.0957018076576833,-0.1813223639791603,-0.1015084700382798
TDG,2021-02-09,-0.05741626794258368,34843776000,-0.0451466956257884,0.001137942227794,-0.0481141822932624,0.0049352063532256,-0.0305362963970278,-0.0647202563205318
TDG,2021-05-11,0.02380952380952383,35043504000,-0.0103951190410294,0.0109227320337949,0.1044111518083991,0.2688973732848588,0.1820130402586021,0.1145047605734433
TDG,2021-08-10,0.11371237458193974,36266400000,-0.0320844433950546,-0.0315726225131249,0.0311512275381456,0.2599467300586323,0.3890783430874573,0.1942406523349146
TDG,2021-11-16,0.1486486486486486,38307728000,-0.0215401203839431,-0.0995908131629482,-0.0259437468637743,0.2699728208762929,0.3241286429029252,0.1618200492156607
TDG,2022-02-08,-0.044585987261146535,38038798000,0.0222541794254767,0.0735212788301716,0.0831566194976048,0.2375007348618096,0.0236186447781352,0.0854689015365986
TDG,2022-05-10,0.046070460704607026,32841920000,-0.0109010579477397,0.0435497448600299,-0.0155833710804416,0.4250731701015798,0.2310911734734685,0.206887801952737
TDG,2022-08-09,0.10478359908883828,36581472000,0.0044541159425239,0.012219771385045,-0.0193892735910647,0.2882226932552857,0.3069921324730293,0.1701772954786224
TDG,2022-11-10,0.057692307692307654,36545142000,-0.0461980125121934,-0.029043016493265,-0.013220603901455,0.2066515235425193,0.2187462198968757,0.1881582427008589
TDG,2023-02-07,0.06264501160092818,42396750000,0.0009071553897979,0.0349718358378165,-0.0241755339021533,0.4870132225641067,0.393954501219361,0.3326361885379947
TDG,2023-05-09,0.0972477064220184,46241052000,-0.0219124376009239,-0.0537825244742318,-0.0650180402917805,0.5174120397080603,0.435202871149497,0.2477558718968112
TDG,2023-08-08,0.13458528951486703,50931678000,-0.01491713655973,-0.0308095927549469,-0.0668561093678598,0.6156629354682424,0.3606863988825379,0.2538034331318318
TDG,2023-11-09,0.06498673740053042,56146139000,-0.0069934391271333,-0.0166558390978185,-0.0424740855971864,0.4410527915715794,0.1129980669071604,0.1226046726600449
TDG,2024-02-08,0.11700468018720749,65231346000,-0.0007176587493384,0.0374920239066527,0.0221442250843035,0.5323313170935745,0.4231044130286476,0.2782714970671226
TDG,2024-05-07,0.07681940700808629,75741120000,-0.0119617604400493,-0.0221662180164792,-0.0922032002042951,0.4396934440465022,0.0859426761529404,0.30428720491936
TDG,2024-11-07,0.06155507559395251,77104620000,0.0162707678529555,-0.0657784811659222,-0.0422108127981982,0.4681789238996439,0.3225144928623883,0.2150060462741514
