Stock_Name,Earnings_Call_Date,CAR_3_Days,CAR_10_Days,CAR_30_Days,method_1,method_2,method_3
KMB,2020-04-22,-0.0391821676479635,-0.0831909737300151,-0.1382685521724549,0.2564701427423176,0.3117758116701498,0.12075501249524953
KMB,2020-07-23,0.0257158727185651,0.0361658363233216,-0.0098678060203372,0.3935453075697819,0.4846864894878412,0.1444976076555024
KMB,2020-10-22,-0.0144522820691795,-0.0381110251512343,-0.0366969896407627,0.5250806608698511,0.1445628285273548,0.20940294899685763
KMB,2021-01-25,-0.0003343478731956,-0.0305366098847929,-0.0011345681542603,0.4007320899410234,0.3205798714821039,0.14655172413793102
KMB,2021-04-23,-0.0163759892048559,0.0315504783447763,0.024967530703277,0.2488033687652913,0.2143584476465261,0.06311948147506925
KMB,2021-07-23,-0.0045720685512738,-0.0151406570749084,0.0444931201906526,0.1215936866611433,0.221134062994329,0.10989275978534813
KMB,2021-10-25,-0.0012614824317578,0.0134794828059189,0.0400182371300467,0.3675776669681704,0.4576637423469968,0.058132670563937415
KMB,2022-01-26,0.0144665711906819,-0.0329298274540949,-0.1169178680011883,0.2565183020377386,0.3310041408272081,0.2297171909967388
KMB,2022-04-22,0.0179216022403917,0.0025311840460318,-0.0266709388147584,0.5701835305074636,0.6868630741014412,0.22656430655125456
KMB,2022-07-26,-0.0240794129270813,-0.0002780066634916,-0.0382047704980177,0.3279330518490988,0.5138364505372875,0.2745819247239126
KMB,2022-10-25,0.0341587383700114,0.0360035708122163,0.1056562193194483,0.1683635484032836,0.1264224599523201,0.13872352773892505
KMB,2023-01-25,-0.0260797078781237,-0.036529263951494,-0.0764680005892096,0.3240903508789006,0.3864452004667673,0.1115735339475131
KMB,2023-04-25,-0.0119167289986402,-0.0135260519723948,-0.0999936935570525,0.6213703361878236,0.6440353759880157,0.3059254129665305
KMB,2023-07-25,-0.0191387717060636,-0.0326442306212652,-0.0312167344114931,0.5586064553119209,0.5878785976982979,0.25886310018398717
KMB,2023-10-24,-0.0230262866327823,-0.0057517298125588,0.0046220143558206,0.5420311094241003,0.5911236226740962,0.3491472594683604
KMB,2024-01-24,0.027670739923315,0.0302095155328331,0.0919392932609847,0.4795356065100348,0.738604629463991,0.45486734127561435
KMB,2024-04-23,-0.0071511679261759,-0.0060462547922299,-0.0059556629023724,0.4636469165316444,0.4099308841372854,0.26220194429534205
KMB,2024-07-23,0.0479939918410021,0.0406515317283181,0.0740763601019441,0.4082302603666557,0.5245620981803564,0.36088033814312787
KMB,2024-10-22,-0.0205769672231889,-0.0364874333958271,-0.0562685397234679,0.4817242468262319,0.2887929482837125,0.29860315460868614
