Stock_Name,Earnings_Call_Date,Earnings_Surprise,Firm_Size,CAR_3_Days,CAR_10_Days,CAR_30_Days,method_1,method_2,method_3
WDAY,2019-05-28,0.04878048780487809,,,,,0.5241014100736213,0.2990734883512617,0.2147291442528568
WDAY,2019-08-29,0.25714285714285723,,-0.0849574633951262,-0.1635737183824812,-0.0725159611966622,0.504021445204149,0.2988153015183645,0.4596174426301853
WDAY,2019-12-03,0.3947368421052632,,-0.0578694932937385,-0.1024674293174097,0.0269373558183375,0.6039581794017372,0.415812895840706,0.2671087178911887
WDAY,2020-02-27,0.24999999999999994,39879156800.0,-0.0321103721645439,-0.0377793418270757,-0.0249064209647993,0.6196234610753614,0.5565939730840797,0.2690527875404865
WDAY,2020-05-27,-0.06382978723404249,40210020760.0,0.0403858476381617,0.0298687118282394,0.1173943450091855,0.2268020868093055,0.3556759838686614,0.2067395447635482
WDAY,2020-08-27,0.2923076923076922,51570721170.0,0.1045249110340361,-0.0061903522628411,0.0404726878781178,0.4447475758260906,0.5097550717061382,0.2980005235419726
WDAY,2020-11-20,0.28358208955223874,50463724800.0,-0.001354693176169,0.0246084549333607,-0.0529054358870271,0.5922172733342146,0.5259142781824586,0.2505811876102637
WDAY,2021-02-25,0.32727272727272716,61224799410.0,-0.0264283909870116,-0.008361633053688,-0.0682767071244011,0.6500709602478432,0.5775834956193094,0.4854203618713995
WDAY,2021-05-26,0.19178082191780824,58542777010.0,-0.0447588254964518,-0.0400103056028591,-0.0225236406289484,0.7071768363372111,0.752092486551056,0.5523662813870068
WDAY,2021-08-26,0.5769230769230769,61311963680.0,0.0902412126235248,0.1046009712017167,0.1166408242002706,0.6953310814896093,0.6857043626281918,0.3872656811081729
WDAY,2021-11-18,0.26436781609195414,74758143680.0,-0.0803787445033637,-0.064548755207336,-0.1348319906963269,0.6750290890118957,0.7333958752770312,0.4996926846629798
WDAY,2022-02-28,0.09859154929577474,57661734150.0,0.0730592490306451,0.0251426647366818,-0.0111645238443262,0.5740138795159148,0.5787709187285391,0.4887694596593885
WDAY,2022-05-26,-0.03488372093023259,42769793250.0,-0.0811481483505845,-0.0483833186013,-0.070019296266016,0.641518254595175,0.5782684356865835,0.457127731742419
WDAY,2022-08-25,0.050632911392404965,41524057080.0,0.0920530817192434,0.1155591488600223,0.215595617733687,0.6359893817824804,0.4974199273586746,0.3797597784896853
WDAY,2022-11-29,0.1785714285714286,36878398300.0,0.1570577334482115,0.2193450422443901,0.176360858958783,0.3713712913203625,0.3034630664580718,0.3196901808710471
WDAY,2023-02-27,0.11235955056179772,48335339030.0,0.0143166692408604,0.01829864657414,-0.0239289073893966,0.533849713305171,0.4755505285766772,0.4930897039775544
WDAY,2023-05-25,0.18018018018018012,51937678350.0,0.0668411927077355,-0.0242382872176492,-0.0146784168405576,0.5403572219071855,0.3627133980541328,0.4120635594653026
WDAY,2023-08-24,0.14399999999999996,59900195990.0,0.0336771188969566,0.0745632618443927,-0.0556389647162571,0.7247981840324009,0.7444385461571058,0.5244588715477032
WDAY,2023-11-28,0.09285714285714294,63804509190.0,0.1317102675321353,0.1262611377885339,0.0809625949023213,0.5494711279310922,0.6242313291978306,0.439916411253863
WDAY,2024-02-26,0.0680272108843538,82591258030.0,-0.0517662291138934,-0.1643273455430929,-0.1985952103966489,0.6755852299335613,0.6738605545024853,0.5561537677885781
