Stock_Name,Earnings_Call_Date,Earnings_Surprise,Firm_Size,CAR_3_Days,CAR_10_Days,CAR_30_Days,method_1,method_2,method_3
LH,2020-04-29,0.34659090909090917,14501592000,-0.0558216624419651,-0.0339104333432641,-0.0579584047829052,0.1422608008759021,0.0590687850576427,0.1156561822405117
LH,2020-07-28,1.5699999999999998,16445990000,-0.0412088165770915,-0.1057914243890434,-0.2057684939564815,0.2101555354739659,0.0892433297839069,-0.0419088552326374
LH,2020-10-27,0.5838041431261771,17296500000,0.0071837712428627,-0.0842889718651681,-0.1335319427925712,0.2494276576621057,0.0153305586511732,0.09185116354234
LH,2021-02-11,0.3020961775585698,19889904000,0.0203557760822297,0.0148156007263985,0.0368507244008384,0.2525616397116537,0.106117552475426,0.0515837825381977
LH,2021-04-29,0.18304172274562577,22341612000,0.0245212619645155,0.029560016411696,-0.0825891383254674,0.4749310442260759,0.0042067824310791,0.2814758745087934
LH,2021-07-29,0.10849909584086792,24377382000,0.0129388209034753,-0.0003060834023461,-0.0313853508478071,0.5541960859883233,0.2809952414225868,-0.0336021729599093
LH,2021-10-28,0.386178861788618,23352312000,-0.0034984060122594,-0.0089038341730032,-0.0266949742580765,0.449391020222233,0.1634882051732531,0.1463423986350848
LH,2022-02-10,0.1672413793103448,22594476000,-0.0605577969951393,-0.0069202669302524,-0.0461234243101753,0.5348462504569785,0.1702244725538991,0.242232949622478
LH,2022-04-28,0.02173913043478259,19059267357,0.0325911299408001,0.062123797925735,-0.0073038391961966,0.041190882570046,-0.0965126226744512,0.2097968041033734
LH,2022-07-28,0.05319148936170213,19557164000,0.0049701043597654,0.028689386735519,0.0086824986283954,0.3862815072657233,0.1222611210936774,0.2502013352935874
LH,2022-10-27,0.002141327623126293,16445070000,0.0217826186943385,0.0965693697235013,0.0804120143683517,0.1665941380398173,-0.0630519172482419,0.2434392028088308
LH,2023-02-16,0.019704433497536967,19448884000,-0.0306820880314045,-0.0547622644866864,-0.1089401081504912,0.0486026689546818,-0.2282081981004271,0.169702394095196
LH,2023-04-25,-0.042606516290726905,16871627000,0.0044746344275733,-0.0037982219719533,-0.0399683615382851,0.2662250490127775,0.042844515541883,0.2921534680032149
LH,2023-07-27,-0.014409221902017367,18709930000,-0.0161943530274282,0.0150214836325453,-0.0174108336005535,0.5228306718793414,0.4651243313499968,0.3613368132768428
LH,2023-10-26,0.0029673590504450406,17482608000,-0.0391973165098672,-0.0370386581723208,-0.0184431763211608,0.4370248094304642,0.5161715712443439,0.2541322060268588
LH,2024-02-15,0.0030395136778114855,18681133000,-0.0180074652164898,-0.0281007614756494,-0.0545729947856316,0.5131409684528275,0.4904692365462701,0.4405403173446025
LH,2024-04-25,0.05747126436781615,16681235000,0.0166437270592308,0.0243250619535149,-0.0298461130380747,0.5457976566227795,0.4879592762544968,0.2208312683781015
LH,2024-08-01,0.04232804232804237,19628099000,2.9743948507771067e-05,-0.0343222150870746,-0.0246410879007075,0.4519034698147885,0.6773257838631839,0.3830971367652256
LH,2024-10-24,0.008645533141210318,19325880000,-0.011101870643772,0.0243973720592248,-0.0127521234795401,0.4685522414092414,0.6131984107136278,0.384454676972678
