Date,Closing_Price,Stock_Return,Earnings_Call,Market_Return
2019-01-02,24.64,,0,
2019-01-03,23.97,-0.0271915584415585,0,-0.02475667621502542
2019-01-04,24.92,0.0396328744263663,0,0.0343356931888279
2019-01-07,24.27,-0.0260834670947031,0,0.00701043468644591
2019-01-08,24.2,-0.0028842192006592,0,0.009695296290921585
2019-01-09,24.32,0.0049586776859504,0,0.0040980263439003295
2019-01-10,24.5,0.0074013157894736,0,0.004518445159692908
2019-01-11,24.54,0.0016326530612245,0,-0.00014634296629478794
2019-01-14,24.49,-0.0020374898125509,0,-0.005257562801876614
2019-01-15,24.65,0.0065332788893426,0,0.010721711756711327
2019-01-16,25.23,0.023529411764706,0,0.002221966823736654
2019-01-17,25.07,-0.0063416567578279,0,0.007591452926111408
2019-01-18,25.29,0.0087754287993617,0,0.013183052853609212
2019-01-22,25.37,0.0031633056544089,0,-0.014157284018107563
2019-01-23,25.77,0.0157666535277887,0,0.0022028941471379238
2019-01-24,25.85,0.0031043849437331,0,0.001375677416909804
2019-01-25,26.06,0.0081237911025144,0,0.0084887201825663
2019-01-28,26.18,0.0046047582501917,0,-0.0078468605052614
2019-01-29,26.1,-0.00305576776165,0,-0.001456209694195909
2019-01-30,26.37,0.0103448275862068,0,0.015549242424242493
2019-01-31,26.78,0.0155479711793704,0,0.008597377892989533
2019-02-01,26.58,-0.0074682598954444,0,0.000898635405495396
2019-02-04,26.45,-0.0048908954100826,0,0.006776204217207926
2019-02-05,26.4,-0.0018903591682419,0,0.004708481505539597
2019-02-06,26.44,0.0015151515151516,0,-0.002224495014062744
2019-02-07,26.41,-0.0011346444780635,0,-0.009357119061652264
2019-02-08,26.48,0.0026505111700114,0,0.0006762624489569102
2019-02-11,26.37,-0.0041540785498489,0,0.0007090417596054
2019-02-12,26.63,0.0098596890405764,0,0.012890250202966858
2019-02-13,26.76,0.0048817123544875,0,0.003023976857468691
2019-02-14,26.51,-0.0093423019431988,0,-0.0026516238471793185
2019-02-15,26.69,0.006789890607318,0,0.010878709851296353
2019-02-19,26.71,0.0007493443237167,0,0.0014987750396311394
2019-02-20,26.79,0.0029951329090227,0,0.0017771318387196366
2019-02-21,26.79,0.0,0,-0.003526412180845262
2019-02-22,27.08,0.0108249346771183,0,0.006411088047050706
2019-02-25,27.42,0.0125553914327918,0,0.0012317960947767492
2019-02-26,27.71,0.010576221735959,0,-0.0007903837831845228
2019-02-27,27.62,-0.0032479249368458,0,-0.0005440423780378456
2019-02-28,27.85,0.0083272990586531,0,-0.0028255466662847617
2019-03-01,27.98,0.0046678635547576,0,0.0068953381050032014
2019-03-04,27.42,-0.0200142959256611,0,-0.0038806002090102654
2019-03-05,26.99,-0.0156819839533188,0,-0.0011314768996100177
2019-03-06,26.66,-0.0122267506483881,0,-0.0065241159285216455
2019-03-07,26.15,-0.0191297824456114,0,-0.008125710368218741
2019-03-08,25.38,-0.0294455066921606,0,-0.0021317385309919112
2019-03-11,25.55,0.0066981875492515,0,0.014666049353461608
2019-03-12,25.49,-0.002348336594912,0,0.0029533287823806376
2019-03-13,25.87,0.0149078069831307,0,0.006949618845646821
2019-03-14,25.68,-0.0073444143795903,0,-0.0008680432029370966
2019-03-15,25.54,-0.0054517133956386,0,0.004984902865607044
2019-03-18,25.75,0.0082223962411902,0,0.0037059607153993035
2019-03-19,25.72,-0.0011650485436893,0,-0.0001306063665308388
2019-03-20,25.49,-0.0089424572317262,0,-0.0029443226469249018
2019-03-21,25.79,0.0117693213024716,0,0.010852515552911779
2019-03-22,25.65,-0.0054284606436603,0,-0.018974527826038257
2019-03-25,25.96,0.0120857699805068,0,-0.0008390729493592541
2019-03-26,26.24,0.0107858243451461,0,0.007182778484540853
2019-03-27,26.32,0.0030487804878049,0,-0.004644380264399728
2019-03-28,26.52,0.0075987841945288,0,0.0035895443381801506
2019-03-29,26.75,0.0086726998491704,0,0.006734293751598397
2019-04-01,27.03,0.0104672897196262,0,0.01156858594411525
2019-04-02,27.21,0.0066592674805772,0,1.7438676892522764e-05
2019-04-03,27.3,0.0033076074972435,0,0.0021484075277968806
2019-04-04,27.26,-0.0014652014652014,0,0.0020846384074615365
2019-04-05,27.08,-0.0066030814380044,0,0.004636398681665099
2019-04-08,27.14,0.0022156573116691,0,0.0010474498226595852
2019-04-09,26.81,-0.0121591746499631,0,-0.0060674708281390766
2019-04-10,26.75,-0.0022379709063781,0,0.0034778681120144483
2019-04-11,26.61,-0.0052336448598131,0,3.808587325715429e-05
2019-04-12,26.84,0.0086433671552048,0,0.006609378462220095
2019-04-15,27.05,0.0078241430700447,0,-0.0006294261903205811
2019-04-16,27.44,0.0144177449168207,0,0.000509364739569973
2019-04-17,27.58,0.0051020408163264,0,-0.002273774879087531
2019-04-18,27.51,-0.0025380710659896,0,0.0015790653174507785
2019-04-22,27.43,-0.0029080334423846,0,0.001012037741434657
2019-04-23,27.41,-0.0007291286912139,0,0.008841219132246891
2019-04-24,27.26,-0.0054724553082815,0,-0.0021917864252406494
2019-04-25,27.34,0.0029347028613351,0,-0.00036894696387390624
2019-04-26,27.47,0.0047549378200437,0,0.004685305365033532
2019-04-29,27.96,0.0178376410629779,0,0.0010714723049920494
2019-04-30,28.19,0.0082260371959943,0,0.0009514004274504551
2019-05-01,28.22,0.0010642071656614,0,-0.007502130129708795
2019-05-02,28.21,-0.0003543586109141,0,-0.0021239991380873624
2019-05-03,28.16,-0.0017724211272598,0,0.00963832295922562
2019-05-06,28.35,0.0067471590909091,0,-0.004471014787957861
2019-05-07,27.79,-0.0197530864197531,0,-0.016511677868827124
2019-05-08,27.82,0.0010795250089961,0,-0.0016053813214057522
2019-05-09,27.87,0.0017972681524083,0,-0.0030214418181440106
2019-05-10,28.28,0.0147111589522783,0,0.0037203210344445292
2019-05-13,27.79,-0.0173267326732673,0,-0.024130630943291487
2019-05-14,27.87,0.0028787333573228,0,0.008016017810211773
2019-05-15,27.75,-0.0043057050592034,0,0.00583895766667486
2019-05-16,27.8,0.0018018018018017,0,0.008895249319527565
2019-05-17,27.61,-0.0068345323741008,0,-0.005837319908772343
2019-05-20,27.59,-0.0007243752263672,0,-0.006749360908960611
2019-05-21,27.91,0.0115984052192823,0,0.008495790833841
2019-05-22,27.63,-0.0100322465066284,0,-0.002824365652362215
