Date,Closing_Price,Stock_Return,Earnings_Call,Market_Return
2019-01-02,113.66,,0,
2019-01-03,111.41,-0.019795882456449,0,-0.02475667621502542
2019-01-04,116.04,0.0415582084193519,0,0.0343356931888279
2019-01-07,116.61,0.0049120992761115,0,0.00701043468644591
2019-01-08,116.92,0.0026584340965611,0,0.009695296290921585
2019-01-09,117.15,0.0019671570304482,0,0.0040980263439003295
2019-01-10,118.73,0.013486982501067,0,0.004518445159692908
2019-01-11,118.91,0.0015160448075464,0,-0.00014634296629478794
2019-01-14,119.5,0.0049617357665461,0,-0.005257562801876614
2019-01-15,118.37,-0.0094560669456066,0,0.010721711756711327
2019-01-16,120.47,0.0177409816676521,0,0.002221966823736654
2019-01-17,123.65,0.0263966132647133,0,0.007591452926111408
2019-01-18,128.3,0.0376061463809138,0,0.013183052853609212
2019-01-22,124.57,-0.0290724863600936,0,-0.014157284018107563
2019-01-23,122.24,-0.0187043429397125,0,0.0022028941471379238
2019-01-24,122.62,0.0031086387434555,0,0.001375677416909804
2019-01-25,125.13,0.0204697439243188,0,0.0084887201825663
2019-01-28,121.71,-0.0273315751618317,0,-0.0078468605052614
2019-01-29,124.74,0.0248952427902391,0,-0.001456209694195909
2019-01-30,124.72,-0.0001603334936668,0,0.015549242424242493
2019-01-31,125.36,0.0051314945477869,0,0.008597377892989533
2019-02-01,125.02,-0.0027121888959795,0,0.000898635405495396
2019-02-04,126.76,0.0139177731562951,0,0.006776204217207926
2019-02-05,127.67,0.0071789207952035,0,0.004708481505539597
2019-02-06,127.27,-0.0031330774653404,0,-0.002224495014062744
2019-02-07,127.5,0.0018071815824625,0,-0.009357119061652264
2019-02-08,126.36,-0.0089411764705882,0,0.0006762624489569102
2019-02-11,126.27,-0.0007122507122507,0,0.0007090417596054
2019-02-12,129.35,0.0243921754969509,0,0.012890250202966858
2019-02-13,130.13,0.0060301507537687,0,0.003023976857468691
2019-02-14,129.01,-0.0086067778375471,0,-0.0026516238471793185
2019-02-15,132.49,0.0269746531276646,0,0.010878709851296353
2019-02-19,130.94,-0.0116989961506529,0,0.0014987750396311394
2019-02-20,132.42,0.0113028868183899,0,0.0017771318387196366
2019-02-21,132.26,-0.0012082766953631,0,-0.003526412180845262
2019-02-22,133.44,0.0089218206562831,0,0.006411088047050706
2019-02-25,133.99,0.0041217026378896,0,0.0012317960947767492
2019-02-26,133.33,-0.0049257407269198,0,-0.0007903837831845228
2019-02-27,133.37,0.0003000075001875,0,-0.0005440423780378456
2019-02-28,132.28,-0.0081727524930644,0,-0.0028255466662847617
2019-03-01,132.56,0.0021167221046265,0,0.0068953381050032014
2019-03-04,133.1,0.0040736270368133,0,-0.0038806002090102654
2019-03-05,132.62,-0.0036063110443275,0,-0.0011314768996100177
2019-03-06,132.65,0.0002262102247021,0,-0.0065241159285216455
2019-03-07,132.45,-0.0015077271013947,0,-0.008125710368218741
2019-03-08,132.69,0.0018120045300114,0,-0.0021317385309919112
