Stock_Name,Earnings_Call_Date,Earnings_Surprise,CAR_3_Days,CAR_10_Days,CAR_30_Days,method_1,method_2,method_3
CG,2020-04-30,0.23076923076923067,0.012282561017091,0.0607681584236328,0.2280727341534437,-0.1364526242518306,0.1990230286125872,0.2287459915869436
CG,2020-07-30,0.4722222222222224,-0.0742321143266606,-0.1284959236112727,-0.2044788026200953,0.3084069606933411,0.3754189732650397,0.2916469070878315
CG,2020-10-30,0.0,-0.0073117324365976,0.0081784647638174,0.0829684183754257,0.2824391376334439,0.621495456992485,0.4814148093721936
CG,2021-02-04,0.4545454545454546,0.0233509689132091,0.0138071833798946,0.0237905094223906,0.1805088279656537,0.5106774859299962,0.2899820152365299
CG,2021-04-29,0.07407407407407393,0.0215196064647937,0.0103710741839126,-0.0251255014157077,0.4857839535279303,0.7009839649992254,0.4514481123352091
CG,2021-07-29,0.4426229508196722,-0.0519990977246954,-0.0501167910511776,-0.0905670781397229,0.3560150517981016,0.7260772613535833,0.5371520386302582
CG,2021-10-28,0.5098039215686274,-0.0308115703266917,0.0233006383102047,-0.1041731843097046,0.5120151507830092,0.7678532602152479,0.6403161949711392
CG,2022-02-03,0.6611570247933883,-0.0205441916002959,-0.0411460600413832,-0.0291081213415755,0.3480307160509434,0.4889147565611058,0.426986471171554
CG,2022-04-28,-0.24489795918367346,0.0540975310094162,0.0942391703625508,0.1260434847063198,0.4232744219428163,0.5783658351656841,0.4683991235618417
CG,2022-07-28,0.0540540540540539,-0.0008812826949428,-0.128591787116411,-0.1031348112041817,0.1391656823711596,0.5524774941278738,0.5097092156486308
CG,2022-11-08,0.36538461538461525,0.0949356401827727,0.0861993547247968,0.189483554670038,0.2596948794253402,0.3162726136928939,0.3513490335467687
CG,2023-02-07,0.052083333333333384,-0.0200158838896466,0.0239967244121683,-0.0538130314347844,0.3993590402510998,0.5371332247742748,0.3455704877061485
CG,2023-05-04,-0.030769230769230795,-0.0109639143338632,0.0183143214301263,0.0695033332640211,0.2999905248920012,0.426616288198179,0.3335293348275742
CG,2023-08-02,0.3538461538461538,0.0027707097121632,-0.0337072149677854,0.0440005009474695,0.4378951761068883,0.1119135050039713,0.2371981292517006
CG,2023-11-07,0.20833333333333337,0.0108188605646368,0.0339489652446646,0.2062965269711681,0.4257876496856057,0.2640454065003299,0.4267097914457406
CG,2024-02-07,0.14666666666666664,0.0107835623171228,-0.0209920883668429,-0.0493815417152993,0.5978696694371615,0.483815505503032,0.448807131931662
CG,2024-05-01,0.04446742502585319,-0.0318281517695779,-0.022859930141334,-0.186586311759263,0.6397325022598929,0.4834650352995743,0.3895270063602981
CG,2024-08-05,-0.0556900726392251,-0.0763737458801444,-0.0837777471754376,-0.0445670952392133,0.5398709110791654,0.4540451904667818,0.4941623599532235
CG,2024-11-07,0.0,0.0016697049723218,0.0427939563389063,0.0404722864705981,0.6638630228253662,0.4220855140176614,0.4208041473493247
