Stock_Name,Earnings_Call_Date,CAR_3_Days,CAR_10_Days,CAR_30_Days,method_1,method_2,method_3
TTD,2020-05-07,-0.0420564488466255,-0.1179124342444478,0.0254239472725453,0.2368777539294134,0.0550863557414089,0.21209027130607924
TTD,2020-08-07,-0.0928831924668582,-0.1287719331746472,-0.1698450208337895,0.1990906517759587,0.1453757662319685,0.12668387837062536
TTD,2020-11-06,-0.1396861946567533,-0.059162538595199,-0.1076175436992999,0.252908348821228,0.0735298093729153,0.36879692897400157
TTD,2021-02-18,-0.0622670484225308,-0.2476112142287077,-0.3664481227807779,0.3024728195940523,0.2484822829929711,0.18945853428323914
TTD,2021-05-10,0.03328397138232,0.1228874090656015,0.2504213269689026,0.372401254250039,0.2097005356814161,0.1844750616891203
TTD,2021-08-09,0.0474523651286723,-0.0213766547367174,-0.0061771735908045,0.42228813310982,0.2788462094882724,0.294646612068084
TTD,2021-11-08,0.0651875120763712,0.1768927759356727,0.1036939451438229,0.4416775192455081,0.1643581890693508,0.1864484476741792
TTD,2022-02-16,0.0024049345737955,0.0313250086025833,-0.1666087050084322,0.5097147602913751,0.3844217997283852,0.3343728250385363
TTD,2022-05-10,0.1659708477310932,0.0519876934764917,0.280765255958584,0.4722335849201715,0.2430592684391677,0.42588866499726113
TTD,2022-08-09,0.2670845071974541,0.1984120957721092,0.3829314777761092,0.3294322470869022,0.3198793599556903,0.4262906884447816
TTD,2022-11-09,0.050776316847582,0.0249641487883256,-0.0162203811030949,0.3755708711506808,0.4811942484012074,0.5141970091739659
TTD,2023-02-15,-0.071074029383791,-0.074394443128475,-0.0624954070028901,0.311506041311727,0.2295833506146372,0.2948155053244262
TTD,2023-05-10,-0.0116751552769551,0.0408727473627459,0.0718869467649133,0.4108650911158316,0.2875195477254501,0.23129853107094664
TTD,2023-08-10,-0.0390251339178258,-0.0179720763586965,-0.0233736599150768,0.4466369428472541,0.2809050322523652,0.3341650008439086
TTD,2023-11-09,-0.1791892351593513,-0.2219742248363079,-0.2427190840890994,0.5796475432866969,0.3471233438358916,0.4335297610719428
TTD,2024-02-15,0.1231234183332498,0.0973926274478664,0.139343680478699,0.2327428239615236,0.1255908001845769,0.2125068390157857
TTD,2024-05-08,0.0108753188964092,0.0799200460694573,0.085437813398416,0.7238645917210187,0.4794217943349413,0.67
TTD,2024-08-08,0.0770954797174821,0.0774785812764795,0.0782320732069686,0.2671181297596725,0.1365971212880532,0.1671784473327648
TTD,2024-11-07,-0.0139397493969954,-0.0363360495873473,-0.0649278651636705,0.3843618337018496,0.1494191355576777,0.3400893234269038
