Stock_Name,Earnings_Call_Date,CAR_3_Days,CAR_10_Days,CAR_30_Days,method_1,method_2,method_3
UPS,2020-04-28,-0.0351833788908983,-0.0278153258679561,0.0592704319805887,0.2046271496287988,0.135357345597561,0.28169797006893504
UPS,2020-07-30,0.0103337570719258,0.0977350841486727,0.1199776202144383,0.3404295161043351,0.116054896188089,0.33624012638230644
UPS,2020-10-28,0.0069835910477253,-0.0326653734690645,-0.1121458255480757,0.4234059891469613,0.2516889313914976,0.1600025368798914
UPS,2021-02-02,0.0034100166260812,-0.0452180653666989,-0.1016919630482377,0.4656262968835935,0.6143454791584864,0.2425450813925022
UPS,2021-04-27,0.0526289143389915,0.1144550228738842,0.055595726441217,0.4815448290578961,0.649033080240308,0.39759197815486963
UPS,2021-07-27,-0.0206914129084969,-0.0358776374450045,-0.0356731432004404,0.5689413858128652,0.2794537244891926,0.4037860141925382
UPS,2021-10-26,-0.02908247580584,-0.0654674765147018,-0.1065017040008756,0.4537800893413558,0.5000194880482985,0.3865719879868599
UPS,2022-02-01,-0.0175468894759502,-0.0445965863971968,-0.0083787229108334,0.4932939453053034,0.6005768688323476,0.46687542659637815
UPS,2022-04-26,-0.0100232574753075,0.0214263149997549,-0.0295150452834395,0.2166938492820866,0.1601474452090014,0.2381651815544818
UPS,2022-07-26,0.0238308481599374,0.0342431748529516,0.071011515590823,0.3986106840985837,0.2006870079711729,0.39912648062132594
UPS,2022-10-25,-0.0076042486141171,0.0170567316080999,0.0427073469584524,0.4626236686898007,0.4331205103624324,0.459439560360996
UPS,2023-01-31,0.020156638542193,-0.0061344781094644,0.0470102645502386,0.1814093090072056,0.2049857505089789,0.2592500059787406
UPS,2023-04-25,-0.0049341192021348,-0.0341766337758721,-0.0771255928295861,0.1726465985333747,-0.1458691897457593,0.24879394235901087
UPS,2023-08-08,5.766987814431225e-05,-0.0275757014735201,-0.0621602535972491,0.1882110207797461,-0.07149693160113,0.3348171118332409
UPS,2023-10-26,0.0123521416059775,-0.0263036013811482,0.0721533252705717,0.0747468518691061,-0.2387578795744757,0.31129604313988296
UPS,2024-01-30,-0.0261308639400769,0.0050882642328148,0.0615950575343641,0.2275791959382588,-0.2215688421993414,0.22687234972918544
UPS,2024-04-23,-0.0105303100754267,-0.0221585416924508,-0.0827427224460585,0.3414501278846643,0.1669767754179437,0.3304664271847692
UPS,2024-07-23,0.0295941326459222,0.0435393246732263,0.0802821641878949,0.4528690733340452,0.1798415238659808,0.39170405667736774
UPS,2024-10-24,-0.0273414830476764,-0.0327655163910809,-0.0655601630926188,0.4736804924328238,0.5409759661578365,0.36709940546284864
