Stock_Name,Earnings_Call_Date,CAR_3_Days,CAR_10_Days,CAR_30_Days,method_1,method_2,method_3
SBAC,2020-05-05,-0.0304383557017758,-0.0654617640843866,-0.0956005959098679,-0.054425653464559,0.1641453156139037,0.2553139129044601
SBAC,2020-08-03,-0.0146096814980541,-0.0351711054478626,-0.0279509389787305,0.1114809809660656,0.3424787970276566,0.2431280652080651
SBAC,2020-11-03,0.0218349036983232,-0.02210150784243,-0.1127580481909998,0.2681400682460888,0.1832330398711151,-0.1372097252155172
SBAC,2021-02-22,0.0002176516076333,-0.0424719095980158,0.1147921299109482,0.1325522174764963,0.1225381516544661,0.1214421783953384
SBAC,2021-04-27,0.0231989242676851,0.0124012786317945,0.1300498856731096,0.2480512702335923,0.0745264425025155,0.0297530466369814
SBAC,2021-08-02,0.0054467286945084,0.0091539518136703,0.0111590613019566,0.6379415264720172,0.5057557161926207,0.2727406336481034
SBAC,2021-11-01,-0.0126065175333549,-0.0189122996292102,0.0010926460831936,0.4139217538109527,0.4670889686379329,0.1838072637261303
SBAC,2022-02-28,0.0751311203771555,0.0910227204256901,0.1802165371867225,0.4532481321156721,0.4844717544070037,0.162831908624335
SBAC,2022-04-25,0.0003493957996243,-0.0560363336341766,-0.0280360588124081,0.2812104850924825,0.426523513843922,0.1883697375374317
SBAC,2022-08-01,0.0352505996963119,0.0391518300798713,0.0027594724995875,0.3677186630952976,0.5343218123852564,0.298217323014071
SBAC,2022-10-31,0.0316512020671107,0.0472428499318618,0.0638606351417115,0.3446319280494243,0.4183057133106118,0.2045204261699107
SBAC,2023-02-21,-0.0452141552591466,-0.0891697964597724,-0.0518850262353205,0.4839920174385438,0.2842459662105279,0.1693090554493045
SBAC,2023-05-01,-0.057465236603654,-0.0795090547029102,-0.1299352171760902,0.2505935829426609,0.2445860216144159,0.0570904834470725
SBAC,2023-07-31,0.0481460441776664,0.1080658939294862,0.1006339877064831,-0.1206977500516158,0.2485796524476921,0.1374400670441971
SBAC,2023-11-02,0.004873713502376,0.0689388404416549,0.1182892975906406,0.3012848715686845,0.2696824054260982,0.1804750562896546
SBAC,2024-02-26,0.0016714984807776,0.0618113817143721,0.0170836804581259,0.4608988668843086,0.2892597791444665,0.0737423808745963
SBAC,2024-04-29,-0.0258623103769282,-0.0276168127608133,-0.0634248567123552,0.3480229359291413,0.0752464148793098,0.0310402622186973
SBAC,2024-07-29,0.0531767105178642,0.0394762021204151,0.1895690730990894,0.2968071824344143,0.2094163062170175,-0.0759068932109823
SBAC,2024-10-28,-0.0394675528347314,-0.1052222565875188,-0.1346782989808768,0.5414113948490354,0.3966707258028869,0.1633571371224105
