Stock_Name,Earnings_Call_Date,Earnings_Surprise,CAR_3_Days,CAR_10_Days,CAR_30_Days,method_1,method_2,method_3
VZ,2020-04-24,0.03278688524590167,-0.0153499434640185,-0.0317774263620222,-0.0603287768728485,0.079835669735663,-0.0387932515346435,0.1470250597145948
VZ,2020-07-24,0.026086956521739157,0.0041763633355282,0.0098151765386453,0.0366257064342875,0.3909199464370866,-0.0089147233332358,0.2291566865798014
VZ,2020-10-21,0.024590163934426253,0.0246142431323387,0.0102856502697197,0.062350514462725,0.5512376211728287,0.335414184142446,0.3371112278918304
VZ,2021-01-26,0.03418803418803422,-0.020208197234474,-0.038141714684783,-0.0061785312573009,0.4822285020678837,0.4420056475269328,0.3357009172708078
VZ,2021-04-21,0.015503875968992262,-0.0199914695197941,0.0173225391260888,-0.0005742937441143,0.6430927985148588,0.6824413074226287,0.4669486669617866
VZ,2021-07-21,0.05384615384615389,-0.0051666384800504,-0.0077149131721749,-0.0116503153044687,0.6109735163432406,0.5892571329945473,0.41230255669101
VZ,2021-10-20,0.03676470588235281,-0.0204189538417236,-0.0175032652811598,-0.0490331220176786,0.5820830240717781,0.5317473040671713,0.4627569405194384
VZ,2022-01-25,0.02343750000000002,-0.0013396523425891,-0.001961331235985,0.0420449969444727,0.6009640550839247,0.4627877300781279,0.4126855318963964
VZ,2022-04-22,0.0,-0.0644843429166083,-0.0652922100022847,-0.0073561655446795,0.5693751192044375,0.5183941991486734,0.3925856932329629
VZ,2022-07-22,-0.007575757575757582,0.00488575771804,-0.0050249166912038,-0.0891119213121338,0.3231495056734912,0.3664335897062517,0.3881568941364819
VZ,2022-10-21,0.023255813953488393,0.0278849854392079,0.0658544789525601,0.0720503508396143,0.5446718742008553,0.6193652963476325,0.3227117340435061
VZ,2023-01-24,0.0,0.0054269558528938,0.007729872902386,-0.0027925348977733,0.5653990016377624,0.554903658041613,0.3202832449808256
VZ,2023-04-25,0.0,0.0318541454316884,0.0096257574025693,-0.0563547648698955,0.549505459161683,0.2481887140485915,0.3475038837806148
VZ,2023-07-25,0.03418803418803422,-0.0058151632821807,-0.0408797731745955,0.0174740102118851,0.4848759294545868,0.4166587791021151,0.3950956684940979
VZ,2023-10-24,0.0338983050847458,-0.0033224927856356,0.0411068303299575,0.1089397255091789,0.598946959872499,0.5803115418793868,0.3874192630950184
VZ,2024-01-23,0.009345794392523372,-0.0011765580265081,-0.0456617284620436,-0.1079986195939847,0.5975003292275807,0.5681258463268285,0.4592904196036461
VZ,2024-04-22,0.026785714285714107,0.0100090845417099,-0.0044540946374225,0.0188090930851119,0.5481927839903877,0.5494294913634581,0.491063253655906
VZ,2024-07-22,0.0,0.0218612312327337,0.0149394258339711,0.0630310546940381,0.7065425673133373,0.6649753989612079,0.4365005866748291
VZ,2024-10-22,0.00847457627118645,-0.0043506815437297,-0.0128503453787499,-0.0016342234350032,0.6357249177114717,0.1583407279404277,0.3039293765139105
