Date,Closing_Price,Stock_Return,Earnings_Call,Market_Return_x,Market_Return_y
2019-04-12,43.32,0.0147575544624034,0,0.00660937846222,0.006609378462220095
2019-04-15,43.43,0.0025392428439519,0,-0.0006294261903205,-0.0006294261903205811
2019-04-16,44.42,0.0227953027860925,0,0.0005093647395699,0.000509364739569973
2019-04-17,45.1,0.0153084196307968,0,-0.0022737748790875,-0.002273774879087531
2019-04-18,44.84,-0.0057649667405764,0,0.0015790653174507,0.0015790653174507785
2019-04-22,44.34,-0.011150758251561,0,0.0010120377414346,0.001012037741434657
2019-04-23,44.59,0.0056382498872349,0,0.0088412191322468,0.008841219132246891
2019-04-24,44.9,0.0069522314420271,0,-0.0021917864252406,-0.0021917864252406494
2019-04-25,44.29,-0.0135857461024498,0,-0.0003689469638739,-0.00036894696387390624
2019-04-26,44.71,0.0094829532625875,0,0.0046853053650335,0.004685305365033532
2019-04-29,44.85,0.0031312905390292,0,0.001071472304992,0.0010714723049920494
2019-04-30,45.38,0.0118171683389074,0,0.0009514004274504,0.0009514004274504551
2019-05-01,44.96,-0.009255178492728,0,-0.0075021301297087,-0.007502130129708795
2019-05-02,45.48,0.0115658362989323,0,-0.0021239991380873,-0.0021239991380873624
2019-05-03,45.77,0.0063764291996484,0,0.0096383229592256,0.00963832295922562
2019-05-06,44.06,-0.0373607166266113,0,-0.0044710147879578,-0.004471014787957861
2019-05-07,42.77,-0.0292782569223785,0,-0.0165116778688271,-0.016511677868827124
2019-05-08,41.59,-0.0275894318447509,0,-0.0016053813214057,-0.0016053813214057522
2019-05-09,40.61,-0.0235633565761,0,-0.003021441818144,-0.0030214418181440106
2019-05-10,40.54,-0.0017237133710908,0,0.0037203210344445,0.0037203210344445292
2019-05-13,37.98,-0.0631475086334485,0,-0.0241306309432914,-0.024130630943291487
2019-05-14,38.46,0.0126382306477095,0,0.0080160178102117,0.008016017810211773
2019-05-15,38.98,0.0135205408216327,0,0.0058389576666748,0.00583895766667486
2019-05-16,38.65,-0.0084658799384299,0,0.0088952493195275,0.008895249319527565
2019-05-17,37.83,-0.0212160413971539,0,-0.0058373199087723,-0.005837319908772343
2019-05-20,36.29,-0.0407084324610097,0,-0.0067493609089606,-0.006749360908960611
2019-05-21,37.39,0.0303113805456047,0,0.008495790833841,0.008495790833841
2019-05-22,37.34,-0.0013372559507889,0,-0.0028243656523622,-0.002824365652362215
2019-05-23,37.23,-0.0029459025174077,0,-0.0119141397696996,-0.011914139769699683
2019-05-24,36.7,-0.0142358313188287,0,0.0013535347808832,0.001353534780883292
2019-05-28,36.1,-0.0163487738419618,0,-0.008375618352052,-0.008375618352052028
2019-05-29,36.76,0.0182825484764541,0,-0.0069119572935958,-0.0069119572935958384
2019-05-30,37.12,0.0097932535364526,0,0.0020984398243635,0.0020984398243635294
2019-05-31,36.52,-0.0161637931034481,0,-0.0131953558084666,-0.013195355808466647
2019-06-03,36.39,-0.0035596933187295,0,-0.002765201340087,-0.0027652013400870645
2019-06-04,38.45,0.0566089585050839,0,0.0214323452786533,0.021432345278653342
2019-06-05,37.57,-0.022886866059818,0,0.0081618966421357,0.008161896642135735
2019-06-06,37.93,0.0095821133883418,0,0.0061355554376094,0.006135555437609463
2019-06-07,38.18,0.0065910888478777,0,0.0104976630830424,0.010497663083042452
2019-06-10,39.13,0.0248821372446308,0,0.0046600819951694,0.0046600819951694294
2019-06-11,38.94,-0.0048556095067724,0,-0.0003498768502769,-0.00034987685027698667
2019-06-12,38.24,-0.0179763739085772,0,-0.0020376197274856,-0.002037619727485618
2019-06-13,38.38,0.0036610878661087,0,0.0040974498583252,0.004097449858325275
2019-06-14,37.96,-0.0109431995831162,0,-0.0016115422390061,-0.0016115422390061696
2019-06-17,37.07,-0.0234457323498419,0,0.0009317695307899,0.0009317695307899942
2019-06-18,38.79,0.0463987051524144,0,0.0097173725719545,0.009717372571954597
2019-06-19,38.67,-0.0030935808197988,0,0.0029851769342814,0.002985176934281464
2019-06-20,39.05,0.0098267390742177,0,0.0094721950752785,0.009472195075278522
2019-06-21,38.83,-0.0056338028169014,0,-0.001259232680473,-0.0012592326804730103
2019-06-24,38.85,0.0005150656708732,0,-0.0017319333256509,-0.001731933325650914
2019-06-25,38.3,-0.0141570141570143,0,-0.0094963247152289,-0.009496324715228988
2019-06-26,39.78,0.0386422976501306,0,-0.0012339839170762,-0.0012339839170762978
2019-06-27,39.76,-0.0005027652086476,0,0.0038232124594168,0.003823212459416858
2019-06-28,39.56,-0.0050301810865189,0,0.0057574224252288,0.005757422425228809
2019-07-01,41.71,0.0543478260869565,0,0.0076722778200803,0.007672277820080398
2019-07-02,40.95,-0.0182210501078877,0,0.0029281490252435,0.0029281490252435205
2019-07-03,40.96,0.0002442002442002,0,0.0076723589897107,0.007672358989710748
2019-07-05,40.72,-0.005859375,0,-0.0018058494836139,-0.0018058494836139527
2019-07-08,40.12,-0.0147347740667976,0,-0.0048354573453138,-0.004835457345313876
2019-07-09,40.71,0.0147058823529413,0,0.0012365799156572,0.0012365799156572876
2019-07-10,40.78,0.0017194792434291,0,0.0045106271584056,0.004510627158405667
2019-07-11,40.94,0.0039234919077979,0,0.0022852789944771,0.002285278994477169
2019-07-12,41.85,0.0222276502198339,0,0.0046201386041582,0.004620138604158219
2019-07-15,42.25,0.0095579450418159,0,0.0001758594716916,0.00017585947169163063
2019-07-16,41.41,-0.0198816568047338,0,-0.0034037753375577,-0.0034037753375577573
2019-07-17,41.41,0.0,0,-0.0065312046444121,-0.006531204644412147
2019-07-18,42.39,0.0236657812122675,0,0.0035819355184592,0.0035819355184592006
2019-07-19,42.12,-0.0063694267515924,0,-0.0061767347442999,-0.0061767347442999165
2019-07-22,42.69,0.0135327635327635,0,0.0028287212634507,0.0028287212634507952
2019-07-23,43.61,0.0215507144530335,0,0.0068475023701604,0.006847502370160408
2019-07-24,45.56,0.0447145150194909,0,0.0046881186636367,0.00468811866363672
2019-07-25,44.74,-0.0179982440737489,0,-0.0052623561048629,-0.00526235610486292
2019-07-26,44.77,0.000670540902995,0,0.0073876291336931,0.007387629133693174
2019-07-29,44.89,0.0026803663167298,0,-0.0016160694810732,-0.00161606948107329
2019-07-30,44.26,-0.0140343060815326,0,-0.0025786419593706,-0.002578641959370631
2019-07-31,43.08,-0.026660641662901,0,-0.0108855096608897,-0.010885509660889747
2019-08-01,41.8,-0.0297121634168988,0,-0.0089988524953193,-0.008998852495319398
2019-08-02,40.18,-0.0387559808612439,0,-0.007282736765124,-0.0072827367651240316
2019-08-05,38.16,-0.050273768043803,0,-0.0297778005149981,-0.02977780051499812
2019-08-06,38.81,0.0170335429769392,0,0.0130170068266344,0.013017006826634425
2019-08-07,40.35,0.0396804947178561,1,0.0007668897934256,0.0007668897934256513
2019-08-08,41.43,0.0267657992565055,0,0.018762266035132,0.01876226603513209
2019-08-09,40.09,-0.0323437122857831,0,-0.0066165434006446,-0.006616543400644659
2019-08-12,39.84,-0.0062359690695934,0,-0.0123173384955374,-0.0123173384955374
2019-08-13,41.24,0.0351405622489959,0,0.0151316474138829,0.015131647413882954
2019-08-14,39.66,-0.0383123181377305,0,-0.0292927636075344,-0.02929276360753441
2019-08-15,39.63,-0.0007564296520422,0,0.0024642681123705,0.002464268112370549
2019-08-16,40.33,0.0176633863234922,0,0.0144261834527321,0.014426183452732166
2019-08-19,41.09,0.0188445326060007,0,0.0121058753479099,0.012105875347909967
2019-08-20,40.73,-0.0087612557799953,0,-0.0079147640791475,-0.007914764079147596
2019-08-21,40.79,0.0014731156395777,0,0.0082468255582637,0.008246825558263726
2019-08-22,41.04,0.0061289531747976,0,-0.0005060815269983,-0.0005060815269983809
2019-08-23,38.75,-0.0557992202729045,0,-0.0259463897774507,-0.025946389777450785
2019-08-26,38.82,0.0018064516129032,0,0.0109830670399106,0.010983067039910699
2019-08-27,38.65,-0.0043791859866049,0,-0.0032031906836484,-0.0032031906836484936
2019-08-28,38.89,0.0062095730918498,0,0.0065454697542137,0.006545469754213773
2019-08-29,39.66,0.019799434301877,0,0.012687244194824,0.012687244194824032
2019-08-30,39.55,-0.002773575390822,0,0.0006428273461489,0.0006428273461489553
2019-09-03,38.89,-0.0166877370417192,0,-0.0068991204390287,-0.006899120439028739
2019-09-04,39.64,0.0192851632810491,0,0.010842075925499,0.010842075925499017
2019-09-05,40.7,0.0267406659939455,0,0.01300982374446,0.013009823744460025
2019-09-06,41.47,0.0189189189189187,0,0.0009106182795699,0.0009106182795699524
2019-09-09,42.09,0.0149505666747047,0,-9.400042300200528e-05,-9.400042300200528e-05
2019-09-10,42.41,0.0076027559990494,0,0.0003223174625557,0.00032231746255573235
2019-09-11,43.72,0.0308889412874322,0,0.0072296678179091,0.0072296678179091245
2019-09-12,43.74,0.0004574565416286,0,0.0028791074766822,0.0028791074766822966
2019-09-13,43.53,-0.00480109739369,0,-0.0007243559711188,-0.0007243559711188619
2019-09-16,43.27,-0.0059728922582127,0,-0.0031356092824674,-0.0031356092824674775
2019-09-17,42.96,-0.0071643170788074,0,0.0025817555938036,0.002581755593803692
2019-09-18,42.87,-0.0020949720670392,0,0.0003426822370828,0.0003426822370828919
2019-09-19,42.38,-0.0114299043620246,0,1.9955233758972568e-05,1.9955233758972568e-05
2019-09-20,41.44,-0.0221802737140162,0,-0.0048955863229556,-0.004895586322955614
2019-09-23,42.11,0.0161679536679537,0,-9.69228661094057e-05,-9.69228661094057e-05
2019-09-24,41.53,-0.0137734504868202,0,-0.0084163942535883,-0.00841639425358831
2019-09-25,42.61,0.0260052973753912,0,0.0061585653610194,0.006158565361019441
2019-09-26,42.32,-0.0068059141046702,0,-0.0024289165022262,-0.0024289165022262083
2019-09-27,41.83,-0.011578449905482,0,-0.0053163264620736,-0.005316326462073695
2019-09-30,42.57,0.0176906526416447,0,0.0050476232278453,0.005047623227845355
2019-10-01,42.57,0.0,0,-0.012258376613342,-0.012258376613342059
2019-10-02,41.48,-0.0256048860700024,0,-0.0179032395204489,-0.01790323952044892
2019-10-03,42.01,0.0127772420443588,0,0.0079719906774113,0.007971990677411389
2019-10-04,42.95,0.0223756248512259,0,0.0142168533960003,0.014216853396000317
2019-10-07,42.31,-0.0149010477299185,0,-0.0044783046127893,-0.004478304612789308
2019-10-08,40.91,-0.0330891042306784,0,-0.0155608260542604,-0.015560826054260457
2019-10-09,41.78,0.0212661940845759,0,0.0091045467428951,0.009104546742895181
2019-10-10,42.34,0.0134035423647678,0,0.0064157018565458,0.00641570185654583
2019-10-11,43.76,0.0335380255077939,0,0.0109389305442577,0.010938930544257763
2019-10-14,43.84,0.0018281535648996,0,-0.0013870792890882,-0.001387079289088211
2019-10-15,44.36,0.011861313868613,0,0.0099556664362894,0.009955666436289423
2019-10-16,44.02,-0.0076645626690711,0,-0.0019995460129251,-0.0019995460129251796
2019-10-17,43.84,-0.0040890504316219,0,0.0027628282530964,0.002762828253096483
2019-10-18,43.53,-0.0070711678832117,0,-0.0039193448856719,-0.003919344885671916
2019-10-21,44.8,0.0291752814151158,0,0.006871609403255,0.006871609403255041
2019-10-22,44.15,-0.0145089285714284,0,-0.0035686728395061,-0.0035686728395061262
2019-10-23,42.6,-0.0351075877689693,0,0.0028471390091422,0.002847139009142241
2019-10-24,43.15,0.0129107981220657,0,0.0019204398705949,0.001920439870594981
2019-10-25,43.02,-0.0030127462340671,0,0.0040726973148768,0.004072697314876805
2019-10-28,43.8,0.01813110181311,0,0.0055813799606292,0.00558137996062924
2019-10-29,43.44,-0.0082191780821917,0,-0.0008323956544341,-0.0008323956544341593
2019-10-30,43.71,0.0062154696132596,0,0.0032533282404039,0.0032533282404039188
2019-10-31,43.2,-0.0116678105696635,0,-0.0030228734036372,-0.0030228734036372717
2019-11-01,44.44,0.0287037037037036,0,0.0096623605788856,0.009662360578885698
2019-11-04,45.72,0.0288028802880289,0,0.0037040539174608,0.00370405391746087
2019-11-05,45.83,0.0024059492563428,0,-0.0011857309462782,-0.001185730946278274
2019-11-06,43.81,-0.0440759327951122,1,0.0007025258405917,0.0007025258405917167
2019-11-07,43.69,-0.0027391006619493,0,0.002730126950903,0.0027301269509030224
2019-11-08,44.08,0.0089265278095673,0,0.0025606285532773,0.002560628553277322
2019-11-11,43.33,-0.0170145190562613,0,-0.0019624452002533,-0.001962445200253349
2019-11-12,42.92,-0.009462266328179,0,0.0015646207819215,0.001564620781921544
2019-11-13,43.11,0.0044268406337371,0,0.000711550403643,0.0007115504036430131
2019-11-14,42.89,-0.0051032243099048,0,0.0008370932502488,0.0008370932502488326
2019-11-15,43.34,0.0104919561669387,0,0.0076954624866387,0.007695462486638771
2019-11-18,42.35,-0.0228426395939086,0,0.0005031309486422,0.0005031309486422941
2019-11-19,42.44,0.0021251475796928,0,-0.0005925631720388,-0.000592563172038818
2019-11-20,41.93,-0.0120169651272383,0,-0.0037561935529359,-0.0037561935529359936
2019-11-21,41.86,-0.0016694490818029,0,-0.0015827773238195,-0.0015827773238195064
2019-11-22,42.16,0.0071667462971809,0,0.0021749357185665,0.0021749357185665286
2019-11-25,43.06,0.0213472485768502,0,0.0075073385439943,0.007507338543994324
2019-11-26,43.87,0.0188109614491405,0,0.0021955297992111,0.0021955297992111156
2019-11-27,43.97,0.002279462046957,0,0.0041744679225097,0.00417446792250975
2019-11-29,43.49,-0.0109165340004547,0,-0.0040112505271703,-0.004011250527170329
2019-12-02,43.34,-0.0034490687514371,0,-0.0086310641901572,-0.008631064190157245
2019-12-03,42.26,-0.024919243193355,0,-0.0066380420505672,-0.006638042050567283
2019-12-04,44.41,0.0508755324183625,0,0.0063235484288117,0.006323548428811776
2019-12-05,44.49,0.0018013960819636,0,0.0015002762821416,0.001500276282141666
2019-12-06,45.43,0.0211283434479658,0,0.0091357303933048,0.009135730393304842
2019-12-09,45.55,0.0026414263702398,0,-0.0031628368262283,-0.00316283682622831
2019-12-10,45.29,-0.005708013172338,0,-0.0010969527672547,-0.0010969527672547441
2019-12-11,45.7,0.0090527710311327,0,0.0029082017034209,0.0029082017034209873
2019-12-12,47.45,0.038293216630197,0,0.008575166394515,0.008575166394515055
2019-12-13,46.96,-0.0103266596417281,0,7.258794976916505e-05,7.258794976916505e-05
2019-12-16,47.5,0.0114991482112436,0,0.007147816208028,0.007147816208028068
2019-12-17,47.13,-0.0077894736842104,0,0.0003352708016732,0.00033527080167328194
2019-12-18,46.87,-0.0055166560577127,0,-0.0004322604087053,-0.000432260408705365
2019-12-19,47.09,0.004693834008961,0,0.0044592214694434,0.004459221469443442
2019-12-20,48.15,0.0225100870673178,0,0.0049448269622538,0.0049448269622538454
2019-12-23,48.29,0.0029075804776739,0,0.0008661314657181,0.0008661314657181229
2019-12-24,48.32,0.000621246634914,0,-0.0001954088231737,-0.0001954088231737039
2019-12-26,48.73,0.0084850993377483,0,0.0051281573999961,0.005128157399996169
2019-12-27,48.52,-0.0043094602914014,0,3.395156038288327e-05,3.395156038288327e-05
2019-12-30,48.29,-0.0047403132728772,0,-0.0057808285134042,-0.005780828513404224
2019-12-31,48.17,-0.0024849865396562,0,0.0029460247292234,0.002946024729223451
2020-01-02,49.49,0.0274029478928794,0,0.0083787815945375,0.008378781594537532
2020-01-03,48.41,-0.0218225904223076,0,-0.0070598707736697,-0.007059870773669763
2020-01-06,47.71,-0.0144598223507539,0,0.0035333941295578,0.0035333941295578875
2020-01-07,50.92,0.0672814923496123,0,-0.002803208595685,-0.0028032085956850583
2020-01-08,50.27,-0.0127651217596228,0,0.0049024150649641,0.0049024150649641385
2020-01-09,50.75,0.0095484384324646,0,0.0066552927252885,0.006655292725288531
2020-01-10,50.98,0.0045320197044333,0,-0.0028552233792408,-0.0028552233792408233
2020-01-13,51.16,0.0035307963907413,0,0.0069762812562206,0.006976281256220629
2020-01-14,50.65,-0.009968725566849,0,-0.0015145386587512,-0.0015145386587512855
2020-01-15,49.49,-0.0229022704837116,0,0.0018701551863302,0.001870155186330269
2020-01-16,50.06,0.0115174782784401,0,0.008366547187995,0.00836654718799501
2020-01-17,50.33,0.0053935277666798,0,0.0038621446510351,0.003862144651035182
2020-01-21,50.25,-0.0015895092390224,0,-0.0026519542770646,-0.002651954277064661
2020-01-22,50.29,0.0007960199004974,0,0.0002890878375325,0.0002890878375325645
2020-01-23,50.72,0.0085504076357127,0,0.0011409648528637,0.0011409648528637462
2020-01-24,49.32,-0.0276025236593059,0,-0.0090421405245464,-0.009042140524546438
2020-01-27,47.37,-0.0395377128953772,0,-0.015730684849202,-0.015730684849202037
2020-01-28,47.93,0.0118218281612836,0,0.0100535511140296,0.010053551114029613
2020-01-29,47.13,-0.0166910077195909,0,-0.0008668473616095,-0.0008668473616095795
2020-01-30,46.72,-0.0086993422448546,0,0.0031343557157694,0.003134355715769477
2020-01-31,44.84,-0.0402397260273971,0,-0.0177058526156788,-0.017705852615678808
2020-02-03,44.87,0.0006690454950935,0,0.0072546442124061,0.0072546442124061805
2020-02-04,46.79,0.0427902830398929,0,0.014980362705145,0.014980362705145023
2020-02-05,49.91,0.0666809147253686,1,0.0112506406193613,0.011250640619361318
2020-02-06,49.9,-0.0002003606491685,0,0.00332564646189,0.0033256464618900416
2020-02-07,48.86,-0.0208416833667334,0,-0.0054008332885008,-0.005400833288500828
2020-02-10,49.75,0.0182153090462546,0,0.0073263595685921,0.007326359568592178
2020-02-11,50.07,0.00643216080402,0,0.0016884988171557,0.0016884988171557147
2020-02-12,50.46,0.0077890952666266,0,0.0064626610081155,0.0064626610081155444
2020-02-13,50.77,0.0061434799841459,0,-0.0016304428235363,-0.0016304428235363044
2020-02-14,50.3,-0.0092574354934017,0,0.0018435419717006,0.0018435419717006685
2020-02-18,49.2,-0.0218687872763417,0,-0.0029199801192842,-0.0029199801192842934
2020-02-19,50.52,0.0268292682926829,0,0.0047058265015771,0.004705826501577137
2020-02-20,49.91,-0.012074425969913,0,-0.0038155427255142,-0.0038155427255142094
2020-02-21,48.5,-0.0282508515327588,0,-0.0105181087562958,-0.010518108756295885
2020-02-24,46.21,-0.0472164948453608,0,-0.0335135944873044,-0.0335135944873044
2020-02-25,44.85,-0.0294308591214023,0,-0.030280015747592,-0.030280015747592093
2020-02-26,43.74,-0.0247491638795986,0,-0.0037785187055856,-0.003778518705585654
2020-02-27,41.48,-0.0516689529035209,0,-0.0441632786653787,-0.044163278665378725
2020-02-28,41.87,0.0094021215043393,0,-0.0082383273576925,-0.008238327357692588
2020-03-02,43.95,0.049677573441605,0,0.0460392252438883,0.04603922524388837
2020-03-03,41.27,-0.0609783845278725,0,-0.0281079401856819,-0.028107940185681968
2020-03-04,43.04,0.0428882965834744,0,0.0422025924211801,0.042202592421180185
2020-03-05,40.93,-0.0490241635687732,0,-0.0339220221588948,-0.03392202215889484
2020-03-06,40.13,-0.0195455655998044,0,-0.0170539097997977,-0.017053909799797706
2020-03-09,35.98,-0.1034139048093697,0,-0.0759696807597977,-0.07596968075979771
2020-03-10,37.61,0.0453029460811562,0,0.0493963357800302,0.04939633578003022
2020-03-11,33.88,-0.0991757511300185,0,-0.048868410917935,-0.048868410917935035
2020-03-12,28.76,-0.1511216056670602,0,-0.0951126804747974,-0.09511268047479748
2020-03-13,32.29,0.1227399165507647,0,0.0928711945304439,0.0928711945304439
2020-03-16,25.74,-0.2028491793124807,0,-0.1198405028365706,-0.11984050283657066
2020-03-17,28.85,0.1208236208236208,0,0.059954822243549,0.05995482224354909
2020-03-18,26.75,-0.072790294627383,0,-0.0518308233070667,-0.05183082330706679
2020-03-19,27.95,0.044859813084112,0,0.0047078937492182,0.004707893749218206
2020-03-20,27.53,-0.0150268336314847,0,-0.0433595225347493,-0.043359522534749395
2020-03-23,30.23,0.0980748274609517,0,-0.0292938583551706,-0.02929385835517062
2020-03-24,34.95,0.1561362884551771,0,0.0938276571019933,0.09382765710199337
2020-03-25,34.58,-0.0105865522174536,0,0.0115350197970849,0.011535019797084933
2020-03-26,34.39,-0.0054945054945054,0,0.0624141608363362,0.06241416083633622
2020-03-27,31.48,-0.0846176214015702,0,-0.0336873163071707,-0.0336873163071707
2020-03-30,31.84,0.0114358322744598,0,0.0335160359949164,0.03351603599491648
2020-03-31,31.29,-0.0172738693467336,0,-0.0160127919593398,-0.0160127919593398
2020-04-01,28.98,-0.0738255033557047,0,-0.0441423978271215,-0.04414239782712159
2020-04-02,29.99,0.0348516218081433,0,0.0228293867638129,0.022829386763812964
2020-04-03,29.56,-0.0143381127042346,0,-0.01513712453995,-0.015137124539950086
2020-04-06,34.14,0.154939106901218,0,0.0703313041207078,0.07033130412070787
2020-04-07,33.85,-0.0084944346807264,0,-0.0016030454108602,-0.0016030454108602044
2020-04-08,36.7,0.084194977843427,0,0.0340564260493869,0.03405642604938697
2020-04-09,36.21,-0.0133514986376022,0,0.0144873780900225,0.01448737809002254
2020-04-13,36.72,0.0140845070422535,0,-0.0101045945616563,-0.010104594561656355
2020-04-14,37.82,0.0299564270152505,0,0.0305725241976657,0.030572524197665762
2020-04-15,36.26,-0.0412480169222634,0,-0.0220304561393644,-0.022030456139364496
2020-04-16,35.8,-0.0126861555432984,0,0.0058167107381006,0.005816710738100639
2020-04-17,37.08,0.035754189944134,0,0.0267935918272579,0.026793591827257934
2020-04-20,35.87,-0.0326321467098166,0,-0.0178809974396081,-0.017880997439608137
2020-04-21,34.55,-0.0367995539448007,0,-0.0306748466257668,-0.030674846625766805
2020-04-22,36.47,0.0555716353111432,0,0.0229302481948139,0.02293024819481393
2020-04-23,36.37,-0.0027419797093501,0,-0.0005394186424511,-0.000539418642451106
2020-04-24,37.85,0.0406928787462195,0,0.0139180784902421,0.01391807849024218
2020-04-27,39.1,0.0330250990752971,0,0.0147140731966977,0.014714073196697708
2020-04-28,40.31,0.0309462915601024,0,-0.0052423501292349,-0.005242350129234907
2020-04-29,42.59,0.0565616472339369,0,0.0265838743587147,0.026583874358714787
2020-04-30,40.49,-0.0493073491429914,0,-0.0092124197570344,-0.009212419757034462
2020-05-01,37.62,-0.0708816991849841,0,-0.0280590434791565,-0.028059043479156554
