Stock_Name,Earnings_Call_Date,CAR_3_Days,CAR_10_Days,CAR_30_Days,method_1,method_2,method_3
COO,2020-03-05,0.0720091980808368,0.0382597628228153,0.0016680852938622,0.348972575018486,0.1544482064532818,-0.0068627450980392
COO,2020-06-05,-0.0644092339623962,-0.0407103299939741,-0.1282668021619775,0.1443020083032211,-0.2475502684611896,0.0222387531958875
COO,2020-09-03,0.0596375683620447,0.1735198813877097,0.1810037726700534,0.525958960252254,-0.0607544242653227,0.1234744941233491
COO,2020-12-03,0.0131012846240136,0.0220989677881505,0.0947144683465335,0.3995932241422834,-0.0171753625831527,0.0529108445200904
COO,2021-03-04,0.003925521556833,-0.0247429056318234,-0.0545603371225178,0.5648028381697029,0.5281572090183627,0.3580560668271272
COO,2021-06-04,-0.0233826883853413,0.0163880931508377,0.0319398945675864,0.489729385263199,0.3568811402026866,0.2454335741309866
COO,2021-09-02,0.0113435065385834,-0.0163829511103703,-0.1146453166050972,0.5760831494636138,0.3089339346041862,0.3027426663486763
COO,2021-12-02,0.0554355145372356,0.0346125243776328,0.0857791891694351,0.3592075889272322,0.4264891747281154,0.1714176845515977
COO,2022-03-03,-0.0473985304984054,0.0001791344471855,-0.0297764650761611,0.3219762808604044,0.5184067228904025,0.1356872522695307
COO,2022-06-02,-0.0116750303111801,-0.026200984365362,-0.1048653232945741,0.0623583772970171,0.2360954648914002,0.0419856281899181
COO,2022-08-31,0.0461033283210375,0.0691273691162271,-0.0081525309745986,0.3377490818001906,0.5463874571566764,0.1753119429590018
COO,2022-12-08,0.0236923971003465,0.0904730155931634,0.1070604800427819,0.2415681848285474,0.5841917457686157,0.3663591120058155
COO,2023-03-02,0.0244060157570636,0.0529142501353217,0.065937613964364,0.4113282679194206,0.5079779643014672,0.2840120509183399
COO,2023-06-01,-0.0838332602521207,-0.0991840747806296,-0.1037905624257869,0.3735559804505173,0.6400331114668671,0.3248018292682926
COO,2023-08-30,-0.0738415849887804,-0.1116740229942279,-0.1712016476918016,0.4134658082043736,0.6057895043062062,0.3398648144125553
COO,2023-12-07,-0.0147725536239362,0.0664878380160019,0.1341365646836518,0.3875641072387069,0.5529411911165765,0.3043512321366793
COO,2024-02-29,0.0891120521325624,0.0773080847309665,0.0095355882979374,0.532042035391211,0.6415127276800974,0.3403340210035431
COO,2024-05-30,0.0370570742384555,0.0060500938425147,-0.0812362431825756,0.4526847617037595,0.3832251808101302,0.3561399830263093
COO,2024-08-29,0.0115665154426234,0.0509744355297831,0.0136583666740771,0.5565990778911659,0.6806596074121153,0.4152138883610266
COO,2024-12-05,-0.0405872465738539,-0.1113370094272507,-0.1192429820680911,0.4848034292500598,0.486119108274852,0.2925912355268943
