Date,Closing_Price,Stock_Return,Earnings_Call,Market_Return
2019-01-02,109.73,,0,
2019-01-03,107.0,-0.024879249065889,0,-0.02475667621502542
2019-01-04,110.24,0.0302803738317756,0,0.0343356931888279
2019-01-07,110.26,0.0001814223512337,0,0.00701043468644591
2019-01-08,112.69,0.0220388173408307,0,0.009695296290921585
2019-01-09,112.67,-0.0001774780370928,0,0.0040980263439003295
2019-01-10,113.93,0.0111831010916836,0,0.004518445159692908
2019-01-11,112.95,-0.0086017730185201,0,-0.00014634296629478794
2019-01-14,112.83,-0.001062416998672,0,-0.005257562801876614
2019-01-15,112.76,-0.0006204023752547,0,0.010721711756711327
2019-01-16,112.66,-0.0008868393047181,0,0.002221966823736654
2019-01-17,115.0,0.0207704597905202,0,0.007591452926111408
2019-01-18,118.46,0.0300869565217389,0,0.013183052853609212
2019-01-22,114.56,-0.0329225054870842,0,-0.014157284018107563
2019-01-23,113.64,-0.0080307262569832,0,0.0022028941471379238
2019-01-24,113.49,-0.0013199577613517,0,0.001375677416909804
2019-01-25,115.5,0.0177108115252444,0,0.0084887201825663
2019-01-28,113.59,-0.0165367965367965,0,-0.0078468605052614
2019-01-29,116.96,0.0296681045866713,0,-0.001456209694195909
2019-01-30,117.54,0.0049589603283175,0,0.015549242424242493
2019-01-31,119.02,0.0125914582269863,0,0.008597377892989533
2019-02-01,116.52,-0.0210048731305663,0,0.000898635405495396
2019-02-04,119.97,0.0296086508753863,0,0.006776204217207926
2019-02-05,119.48,-0.0040843544219387,0,0.004708481505539597
2019-02-06,119.24,-0.0020087043856713,0,-0.002224495014062744
2019-02-07,117.03,-0.0185340489768534,0,-0.009357119061652264
2019-02-08,117.64,0.0052123387165683,0,0.0006762624489569102
2019-02-11,118.08,0.0037402244134647,0,0.0007090417596054
2019-02-12,120.17,0.017699864498645,0,0.012890250202966858
2019-02-13,121.19,0.0084879753682283,0,0.003023976857468691
2019-02-14,120.27,-0.0075913854278405,0,-0.0026516238471793185
2019-02-15,125.0,0.0393281782655692,0,0.010878709851296353
2019-02-19,124.17,-0.0066399999999999,0,0.0014987750396311394
2019-02-20,124.48,0.0024965772730933,0,0.0017771318387196366
2019-02-21,124.14,-0.0027313624678663,0,-0.003526412180845262
2019-02-22,125.54,0.0112775898179475,0,0.006411088047050706
2019-02-25,125.7,0.0012744941851201,0,0.0012317960947767492
2019-02-26,125.11,-0.0046937151949085,0,-0.0007903837831845228
2019-02-27,125.94,0.0066341619374949,0,-0.0005440423780378456
2019-02-28,124.89,-0.0083373034778465,0,-0.0028255466662847617
2019-03-01,125.17,0.0022419729361837,0,0.0068953381050032014
2019-03-04,125.11,-0.0004793480866022,0,-0.0038806002090102654
2019-03-05,124.52,-0.0047158500519542,0,-0.0011314768996100177
2019-03-06,123.56,-0.0077096048827497,0,-0.0065241159285216455
2019-03-07,122.0,-0.0126254451278731,0,-0.008125710368218741
2019-03-08,121.91,-0.0007377049180328,0,-0.0021317385309919112
2019-03-11,124.5,0.0212451808711344,0,0.014666049353461608
2019-03-12,124.8,0.0024096385542169,0,0.0029533287823806376
2019-03-13,125.88,0.0086538461538461,0,0.006949618845646821
2019-03-14,125.6,-0.0022243406418811,0,-0.0008680432029370966
2019-03-15,124.11,-0.0118630573248407,0,0.004984902865607044
2019-03-18,126.01,0.0153090000805737,0,0.0037059607153993035
2019-03-19,126.54,0.0042060153956036,0,-0.0001306063665308388
2019-03-20,126.26,-0.0022127390548443,0,-0.0029443226469249018
2019-03-21,126.96,0.0055441153175985,0,0.010852515552911779
2019-03-22,122.78,-0.0329237555135475,0,-0.018974527826038257
2019-03-25,123.12,0.0027691806483141,0,-0.0008390729493592541
2019-03-26,124.17,0.0085282651072124,0,0.007182778484540853
2019-03-27,123.63,-0.0043488765402271,0,-0.004644380264399728
2019-03-28,124.69,0.008573970719081,0,0.0035895443381801506
2019-03-29,125.29,0.0048119335953165,0,0.006734293751598397
2019-04-01,129.49,0.0335222284300422,0,0.01156858594411525
2019-04-02,129.84,0.0027029114217314,0,1.7438676892522764e-05
2019-04-03,131.04,0.009242144177449,0,0.0021484075277968806
2019-04-04,132.47,0.0109126984126983,0,0.0020846384074615365
2019-04-05,132.86,0.0029440628066732,0,0.004636398681665099
2019-04-08,134.35,0.0112148125846753,0,0.0010474498226595852
2019-04-09,131.8,-0.0189802754000742,0,-0.0060674708281390766
2019-04-10,132.41,0.0046282245827009,0,0.0034778681120144483
2019-04-11,134.71,0.0173702892530775,0,3.808587325715429e-05
2019-04-12,136.52,0.013436270507015,0,0.006609378462220095
2019-04-15,135.84,-0.0049809551714035,0,-0.0006294261903205811
2019-04-16,137.7,0.0136925795053002,0,0.000509364739569973
2019-04-17,136.3,-0.0101670297748727,0,-0.002273774879087531
2019-04-18,138.21,0.0140132061628759,0,0.0015790653174507785
2019-04-22,137.21,-0.0072353664713117,0,0.001012037741434657
2019-04-23,137.86,0.00473726404781,0,0.008841219132246891
2019-04-24,136.88,-0.0071086609603947,0,-0.0021917864252406494
2019-04-25,131.99,-0.0357247223845703,0,-0.00036894696387390624
2019-04-26,134.07,0.0157587696037577,0,0.004685305365033532
2019-04-29,135.31,0.0092488998284478,0,0.0010714723049920494
2019-04-30,135.85,0.0039908358583991,0,0.0009514004274504551
2019-05-01,134.73,-0.0082443871917556,0,-0.007502130129708795
2019-05-02,134.95,0.0016328954204705,0,-0.0021239991380873624
2019-05-03,137.4,0.0181548721748796,0,0.00963832295922562
2019-05-06,135.59,-0.0131732168850072,0,-0.004471014787957861
2019-05-07,132.37,-0.0237480640165204,0,-0.016511677868827124
2019-05-08,131.92,-0.0033995618342526,0,-0.0016053813214057522
2019-05-09,132.3,0.0028805336567618,0,-0.0030214418181440106
2019-05-10,133.34,0.0078609221466363,0,0.0037203210344445292
2019-05-13,128.92,-0.033148342582871,0,-0.024130630943291487
2019-05-14,130.02,0.0085324232081913,0,0.008016017810211773
2019-05-15,131.76,0.0133825565297645,0,0.00583895766667486
2019-05-16,133.09,0.0100941105039467,0,0.008895249319527565
2019-05-17,131.46,-0.0122473514163348,0,-0.005837319908772343
2019-05-20,130.43,-0.0078350829149551,0,-0.006749360908960611
2019-05-21,131.99,0.0119604385494134,0,0.008495790833841
2019-05-22,130.9,-0.0082582013788923,0,-0.002824365652362215
2019-05-23,127.7,-0.0244461420932009,0,-0.011914139769699683
2019-05-24,127.2,-0.0039154267815192,0,0.001353534780883292
2019-05-28,124.29,-0.022877358490566,0,-0.008375618352052028
2019-05-29,123.44,-0.0068388446375412,0,-0.0069119572935958384
2019-05-30,122.96,-0.0038885288399223,0,0.0020984398243635294
2019-05-31,121.89,-0.0087020169160701,0,-0.013195355808466647
2019-06-03,122.43,0.0044302239724343,0,-0.0027652013400870645
2019-06-04,126.72,0.0350404312668461,0,0.021432345278653342
2019-06-05,128.46,0.0137310606060607,0,0.008161896642135735
2019-06-06,129.23,0.005994083761482,0,0.006135555437609463
2019-06-07,131.93,0.0208929815058425,0,0.010497663083042452
2019-06-10,132.87,0.0071249905252785,0,0.0046600819951694294
2019-06-11,133.03,0.0012041845412809,0,-0.00034987685027698667
2019-06-12,131.37,-0.0124783883334586,0,-0.002037619727485618
2019-06-13,132.66,0.0098195935145009,0,0.004097449858325275
2019-06-14,130.11,-0.0192220714608772,0,-0.0016115422390061696
2019-06-17,128.66,-0.011144416263162,0,0.0009317695307899942
2019-06-18,130.25,0.0123581532721903,0,0.009717372571954597
2019-06-19,130.53,0.0021497120921305,0,0.002985176934281464
2019-06-20,132.84,0.0176970811307746,0,0.009472195075278522
2019-06-21,132.62,-0.0016561276723878,0,-0.0012592326804730103
2019-06-24,132.72,0.0007540340823404,0,-0.001731933325650914
2019-06-25,131.65,-0.0080620855937311,0,-0.009496324715228988
2019-06-26,131.0,-0.0049373338397266,0,-0.0012339839170762978
2019-06-27,131.0,0.0,0,0.003823212459416858
2019-06-28,132.53,0.0116793893129771,0,0.005757422425228809
2019-07-01,133.18,0.0049045499132271,0,0.007672277820080398
2019-07-02,131.58,-0.0120138158882714,0,0.0029281490252435205
2019-07-03,131.9,0.0024319805441554,0,0.007672358989710748
2019-07-05,130.04,-0.0141015921152388,0,-0.0018058494836139527
