Stock_Name,Earnings_Call_Date,CAR_3_Days,CAR_10_Days,CAR_30_Days,method_1,method_2,method_3
NTRA,2020-05-08,0.1220651750731365,0.0205889968121825,-0.0501588502284566,0.5147353847934149,0.3742429893888336,0.2918313720615453
NTRA,2020-08-06,-0.0982018727312279,0.1354973962492408,-0.0213995517105107,0.5882535130310117,0.3325852967095908,0.362738338516215
NTRA,2021-11-04,0.0201784555209863,-0.0611363639079685,-0.120975444694921,0.5107502440245084,0.3354967317129287,0.2760161338887894
NTRA,2022-02-28,-0.0741767294398818,-0.4075359597499269,-0.2389834164221117,0.4789940691752166,0.4082708238869779,0.3766147221713427
NTRA,2022-11-08,-0.1354373589494598,-0.2911983719456544,-0.1371263365482541,0.4093443760045647,0.4091502262031404,0.3244651094446165
NTRA,2023-02-28,0.1610082183691897,0.1799320019330679,0.0281849098229029,0.3586739052350521,0.3006901782219283,0.3094600723863552
NTRA,2023-05-09,-0.042978540041547,-0.0445608671435116,-0.1247783521052838,0.4726200133520596,0.5558358925965524,0.2705514756348661
NTRA,2023-08-03,0.2053738864670193,0.2126272658320273,0.1700261377034431,0.5144945792246995,0.497567659979332,0.335771893835645
NTRA,2023-11-08,0.1642798521071787,0.2663622940892626,0.3605143558734205,0.6734782363174279,0.556078809194482,0.3400846554355327
NTRA,2024-02-28,0.1483379704270221,0.110986211882062,0.1441091981952198,0.3578154028123414,0.4654765897715795,0.34092911282901
NTRA,2024-05-09,0.0838605371983215,0.0691084608660628,-0.0561098999871631,0.4228563606664537,0.5768354019624804,0.4806373252919778
NTRA,2024-08-09,-0.0026702591063587,-0.03316247092253,-0.1191582897608752,0.4225186191470076,0.302348054901988,0.2519217925912055
NTRA,2024-11-12,0.1226402397799123,0.2207445554634705,0.144696440744085,0.4026129266390844,0.3970188412585334,0.312958712671818
