Stock_Name,Earnings_Call_Date,CAR_3_Days,CAR_10_Days,CAR_30_Days,method_1,method_2,method_3
DTE,2020-04-28,-0.0379943926453058,-0.0545997102076688,0.0022855998219778,0.0847123448578655,0.2135730904228155,0.20133457900543072
DTE,2020-07-28,-0.0084376139413614,-0.0099098489420389,0.0006520893341757,0.3695731842445666,0.7256504987039984,0.43568245503434616
DTE,2020-10-27,0.0082198716102634,-0.0107729011810427,-0.10357869750439,0.6102183666466862,0.5172953164326202,0.40623346045977227
DTE,2021-02-19,0.0273766871858724,0.0323203400978526,0.0894452147430345,0.6971251877187834,0.738087152331743,0.3514726726887873
DTE,2021-04-27,0.026463605149971,0.0419164190024864,6.797998402034364e-05,0.5207781906033357,0.4038486706478844,0.37043963472014213
DTE,2021-07-27,-0.0131289533357386,0.0007043151818437,-0.0091186919187984,0.3960918576309804,0.6081197678043069,0.27079756936241695
DTE,2021-10-27,-0.0153885387855183,-0.017049117366083,0.0012738564102062,0.493786935125004,0.5334358184572184,0.3442924431300738
DTE,2022-02-10,0.0067358317736892,0.0630370692260814,0.1151909358446579,0.5976620254379645,0.6100664641419645,0.28250933578206305
DTE,2022-04-28,-0.0400254588105005,-0.0381524399884327,-0.0676289848008131,0.4715197813681452,0.429942966805366,0.31303943871991435
DTE,2022-07-28,0.0014122328352956,0.0139582393238014,0.0224118363304831,0.5963075160890574,0.5536202793940902,0.409921148838141
DTE,2022-10-27,0.0226635718894245,0.0336887040342395,0.0326409409265909,0.6816777023397189,0.8434458130144569,0.49296548508626387
DTE,2023-02-23,-0.0157508213668355,-0.0332814422838847,0.0092292085527976,0.3846169889248427,0.3703638045613608,0.3020427026527406
DTE,2023-04-27,-0.0089954961561879,0.0122511410879271,-0.003013368826009,0.3767403747133437,0.3861379632347184,0.27561413937061796
DTE,2023-07-27,-0.0124699043320526,-0.0487512393336108,-0.0770753491094442,0.4845168299665202,0.5279124823959608,0.4231576227390181
DTE,2023-11-01,0.0145076937837451,0.0420215146568938,0.1298039789318576,0.1433557087327755,0.1228528163098623,0.2805748722155613
DTE,2024-02-08,0.0076689052953055,0.0334759266512295,0.0379768795814602,0.4919879479368649,0.5669109163020982,0.2908362902192992
DTE,2024-04-25,-0.0056814845886365,0.0312905164083953,-0.0118583643705807,0.4864179595791746,0.5939508852542646,0.3643925270883793
DTE,2024-07-25,0.0182891876053207,0.019823465449971,0.0416629347623983,0.4981366727653512,0.5744775043174897,0.34668173811421854
DTE,2024-10-24,-0.0492735680510964,-0.1162647048180465,-0.1021736781391925,0.6225306870857434,0.7244803879643973,0.48708159072267926
