Stock_Name,Earnings_Call_Date,Earnings_Surprise,Firm_Size,CAR_3_Days,CAR_10_Days,CAR_30_Days,method_1,method_2,method_3
DDOG,2020-05-11,4.999999999999999,16666179230,0.2022119191357129,0.2332765403680186,0.3984308109181828,0.3598634177356405,0.3193589790086482,0.2169049831597938
DDOG,2020-08-07,5.6401062416998675,22776265120,-0.0139408469001471,0.0443045001110689,-0.0716463251243786,0.390812982850502,0.4948047389387921,0.0828473363282074
DDOG,2020-11-10,4.2631578947368425,28155678200,-0.1008931363181894,-0.1224981801711962,-0.0862425952737262,0.5326420050675559,0.4387735771532079,0.183574957751866
DDOG,2021-02-12,2.4110289937464464,34538997240,-0.0494415759472312,-0.1267860587952487,-0.3551801009128383,0.4516057540116331,0.3034081120350781,0.2615750980392157
DDOG,2021-05-06,0.9323671497584539,21980235840,0.1206408905761265,0.247792345041402,0.4402297086409286,0.5290993624114253,0.3445680062573082,0.2975668850887006
DDOG,2021-08-05,2.0170968823332216,41098420090,-0.0553602579897152,0.0175006530245883,0.1031472110374065,0.5191067246214364,0.1842434271650661,0.2891109079136242
DDOG,2021-11-04,1.1666666666666667,52057848150,0.1564989755463899,0.0941565492241036,-0.0668641559823671,0.4706092069495071,0.3105332940083384,0.2527665595858103
DDOG,2022-02-10,0.8181818181818182,60353632800,-0.0283600447201074,-0.0570079100115826,-0.2447552296551517,0.5562291114893132,0.3479510467642275,0.3322019763523162
DDOG,2022-05-05,1.1818181818181819,35216116650,-0.0421763373230593,0.0083041686391141,0.0380648190940415,0.365351116206118,0.2929954935007686,0.2474715808098214
DDOG,2022-08-04,0.7142857142857141,34913735100,0.0102147313519845,-0.0757589432022938,-0.0228675749967817,0.452524659180739,0.2860922175133935,0.0875081605214392
DDOG,2022-11-03,0.5333333333333334,23804273480,-0.1228631919135628,-0.0604864640150912,-0.0248002312098784,0.3744097191862168,0.2844588602884156,0.1333058291276724
DDOG,2023-02-16,0.368421052631579,26331516420,0.0202854262852019,-0.0275689378911072,-0.0653730573611744,0.2008589948247251,0.2034671466202041,0.1256286516348952
DDOG,2023-05-04,0.16666666666666682,24295011000,0.035277383692458,0.1943699899752591,0.1727785059177734,0.218953505897116,0.1826170650616844,0.1403307780997787
DDOG,2023-08-08,0.28571428571428553,28662038280,0.0294072674669956,0.1037126911187032,0.0686362266954081,0.4233076960019067,0.3178345196525947,0.1800794327694442
DDOG,2023-11-07,0.32352941176470584,33613069000,-0.0043119305121728,0.0163003878475935,0.0009891829502232,0.4298282562061218,0.2564710198493882,0.211430838402539
DDOG,2024-02-13,0.014526170163707696,43692214080,-0.0374493222167337,-0.0627722219516914,-0.2030983238916782,0.2272206741684836,0.3533823024519625,0.238520185427306
DDOG,2024-05-07,0.2454005094820266,37294994400,0.046104386271943,0.04080715378537,-0.0581681156652743,0.2017550220439562,0.2488785704492398,0.322351825266612
DDOG,2024-08-08,0.15405260332796566,38203370460,-0.0255408298486691,-0.0426027138545134,-0.0584979845484896,0.3764114428095337,0.2912983413539707,0.1652061536156371
DDOG,2024-11-07,0.15403913697942803,43812171980,-0.0479337358644766,0.1287294620139596,0.2071261085746878,0.31534891924984,0.2880037974794345,0.1449265109341288
