Stock_Name,Earnings_Call_Date,Earnings_Surprise,Firm_Size,CAR_3_Days,CAR_10_Days,CAR_30_Days,method_1,method_2,method_3
CTAS,2019-09-25,0.07407407407407393,,0.0025475215817958,-0.0089004997378918,-0.0914794859259168,0.0872901746803024,0.1689264758140253,0.1601325685921397
CTAS,2019-12-17,0.1176470588235293,,0.02927730386225,0.0085136518025505,0.0242756165544606,0.4908259008928939,0.3887734703643395,0.1490704725289016
CTAS,2020-03-19,0.058823529411764754,18817904123.0,-0.0594144820715132,-0.1340520161001251,0.022576303696893,-0.1302555844369694,-0.0690721067277457,-0.1359559937846496
CTAS,2020-07-23,0.09677419354838718,31263215545.0,-0.0281635240312184,-0.0518347451532117,-0.0235628413244291,0.136175039661589,-0.0058805317203712,0.154866415898887
CTAS,2020-09-23,0.2962962962962961,32957876465.0,0.0147508795017446,-0.0160359106002992,-0.0362980588351927,0.3040318159904262,0.002186365762395,0.180569697908539
CTAS,2020-12-22,0.19999999999999996,36304267863.0,0.0002839229120774,-0.0269381608059826,-0.1066332361562061,0.1745474627337657,0.1292246385644833,0.0996152407334695
CTAS,2021-03-17,0.07272727272727258,35766531632.0,-0.0074766038440635,0.0031513283486322,-0.0233300266780567,0.3390222174346171,0.0479090030552962,-0.3415601126231327
CTAS,2021-07-15,0.06896551724137938,37791358783.0,0.0709152995215429,0.0591826464576339,0.0661979219487573,0.2654138999354009,0.3386494341343546,0.2152000051176745
CTAS,2021-09-29,0.1304347826086958,39986482999.0,0.0117573197563273,0.0410731639556524,0.0247428864335886,0.4879747568192674,0.3570295537601817,0.1939409522219439
CTAS,2021-12-22,0.045454545454545324,43944497049.0,0.013104014560589,-0.0700053444863176,-0.1013686090117954,0.527683335656115,0.6283105127015206,0.3759668829945718
CTAS,2022-03-23,0.08064516129032265,40721365294.0,0.0269465397000868,0.0693285522987452,0.0475875401154515,0.3774219913960439,0.4145436598622888,0.2689340159438418
CTAS,2022-07-14,0.04477611940298495,38913656501.0,-0.0376947035567219,0.0123711998821814,0.014314461467904,0.2598549089838557,0.4845366648403243,0.2587343195484143
CTAS,2022-09-28,0.07594936708860751,39743257667.0,0.021535681724202,0.0032753947388127,0.0107536578147938,0.4025833452672749,0.2864796751578012,0.1894258336421087
CTAS,2022-12-21,0.026315789473684233,46813543375.0,-0.0031335409575554,-0.0677058857534778,-0.1560124044203155,0.2551355928793825,0.3361977487284904,0.0933346347012394
CTAS,2023-03-29,0.05333333333333338,46924268687.0,-0.0327675224100012,-0.0427405096975783,-0.0150879715629594,0.3232271847145308,0.2465097634444601,0.1321210621406828
CTAS,2023-07-13,0.037499999999999895,49934438894.0,0.0092778892996991,0.0153719447162771,0.0205145969502017,0.4418448318078211,0.449253377159682,0.3038192634135114
CTAS,2023-09-26,0.021978021978021997,48250884391.0,0.0008118301397894,0.0367991176522086,0.0668662697520952,0.2765498701191143,0.2711675610794803,0.3414582343821413
CTAS,2023-12-21,0.03448275862068969,59331968351.0,0.0185371058967575,-0.0195724555156998,-0.0128745972004584,0.4610976225616584,0.3735253152946314,0.2566134731438245
CTAS,2024-03-27,-0.7318435754189945,69000662421.0,-0.0087642603913258,-0.0202767037179443,-0.0041825766582525,0.6228854571502828,0.2730851299221468,0.3519548619678153
CTAS,2024-07-18,0.05374077976817708,75853212938.0,-0.007482099116519,0.0134389001843773,0.0246250676959714,0.6636736355674269,0.3817836030133079,0.2026822026765479
