Stock_Name,Earnings_Call_Date,CAR_3_Days,CAR_10_Days,CAR_30_Days,method_1,method_2,method_3,method_2
GPN,2020-05-06,-0.0209659815123004,0.0042130225010045,-0.0601304654167524,0.4475150400486805,0.651254107931198,0.3970366084916273,0.651254107931198
GPN,2020-10-29,0.0392289831869379,0.0899909333439661,0.1137241404590645,0.7591775006751287,0.6418670097997364,0.4860305289046695,0.6418670097997364
GPN,2021-05-04,-0.0393866507813453,-0.0349466719254213,-0.0749496530837953,0.6476412447519456,0.6700847727406758,0.4270815531976862,0.6700847727406758
GPN,2021-08-02,-0.0147953696799355,-0.0291517106750455,-0.0186441693626922,0.5932420833665594,0.7445699170848518,0.3926111380250498,0.7445699170848518
GPN,2021-11-02,0.025501542245567,-0.0106598472388555,0.0364419381938449,0.7078973191353409,0.628477320003203,0.3778992794220556,0.628477320003203
GPN,2022-02-10,0.0080104240579726,0.0105909868821794,0.0338996893129792,0.6419597766389182,0.6082358188494508,0.4311130921708491,0.6082358188494508
GPN,2022-05-02,0.0201778986515607,0.0180783690142897,0.0576151074028173,0.5856062343195597,0.602759106772419,0.4343887943951727,0.602759106772419
GPN,2022-08-01,-0.006918525663996,0.0036922273193745,0.0614628757638502,0.733128564564818,0.794830569030704,0.5300103439358677,0.794830569030704
GPN,2022-10-31,-0.139322958955835,-0.1308964741959418,-0.2127571900559041,0.6721587481028953,0.6450453931819631,0.4420357539919483,0.6450453931819631
GPN,2023-02-10,-0.0120045340675031,0.0019730911900944,-0.1072331529590115,0.4555020702425015,0.5375716346824456,0.3970826586959931,0.5375716346824456
GPN,2023-05-01,0.024011393512197,0.0266949505034216,-0.0368895345130313,0.5784798571339872,0.6585509167754132,0.4172984733332124,0.6585509167754132
GPN,2023-08-01,0.0507695933818743,0.0784180323564432,0.1055752505110374,0.5949743224274844,0.7126781933319549,0.4973230689147938,0.7126781933319549
GPN,2023-10-31,0.0253513516049045,-0.0306226137343053,0.0478099169689597,0.5578587830492221,0.5671160788625605,0.4483733274599416,0.5671160788625605
GPN,2024-02-14,-0.0560722603884185,-0.0991614506340132,-0.1189197180477477,0.5069902733066454,0.7263201871912188,0.4787043518122028,0.7263201871912188
GPN,2024-05-01,-0.0237427117456258,-0.0705725794493011,-0.2290452382106223,0.7141366476717194,0.7723641444003574,0.4259723357685178,0.7723641444003574
GPN,2024-08-07,-0.0050780382286853,0.0566369186666574,0.1388113163442383,0.6520651968189555,0.7358031159117997,0.4254161085074189,0.7358031159117997
GPN,2024-10-30,0.0368819913446374,0.114797729685443,0.140961575274462,0.4278767966551309,0.5293618938906479,0.3767673417480722,0.5293618938906479
