Stock_Name,Earnings_Call_Date,Earnings_Surprise,CAR_3_Days,CAR_10_Days,CAR_30_Days,method_1,method_2,method_3
EXR,2020-05-07,0,-0.0211840864675124,-0.0045551665945838,0.0846599970990332,-0.0587690112266372,-0.1225661421856897,0.0186039995676143
EXR,2020-08-05,0,0.0210859099069851,-0.0060964867952923,0.0973096854809389,0.1004740653959331,0.0768468362484413,-0.0921197179705443
EXR,2020-11-05,0,0.0124512847181003,-0.0154509617617614,-0.0218317201025657,0.4505357641240303,0.2037468803077519,0.0258818790808106
EXR,2021-02-23,0,-0.0002633544045651,0.0056478670104261,0.0588281004391404,0.219145799183341,0.1391299688259309,0.0275574131878853
EXR,2021-04-29,0,0.008656505896262,-0.0201123536802721,0.0333011642413172,0.3800015508723703,0.5885771057913189,0.0826109971863226
EXR,2021-07-28,0,0.0082309523958413,-0.0257650770231193,-0.0076557637514169,0.246831610410299,0.3775750267882872,0.2767797437920283
EXR,2021-10-28,0,0.031654210390957,-0.0046424728231133,-0.0062040322992043,0.3102728300376225,0.1865938210306413,0.1116870709786993
EXR,2022-02-24,0,0.0015101927505214,0.0235058054964259,0.0451645998000679,0.2646462922871881,0.2919582764716545,0.1612973636299626
EXR,2022-05-04,0,-0.0935965221555419,-0.0793265757494327,-0.1135350382142665,0.355779800801815,0.1727025706083374,0.1762765538084184
EXR,2022-08-03,0,0.0355078872844131,0.0831893015511503,0.0389422003024889,0.3106831412298865,0.1993278696949795,0.1211060462716091
EXR,2022-11-02,0,-0.0535059792609336,-0.0569271113153523,-0.0473022667526169,0.1616230218321386,0.1047921380399782,0.1777665295327652
EXR,2023-02-23,0,0.0504886076476591,0.0440742006828461,0.0483229906565316,0.3846418381101791,0.3659556242609976,0.0999496390800738
EXR,2023-05-03,0,0.0544217567870835,0.0047555952274888,-0.0567036860766229,0.1262778219525135,0.2585820603571895,0.2729655695976421
EXR,2023-08-04,0,0.0403053378553217,0.0419244712689208,0.0434903708099678,0.2813944247392914,-0.0977237293155741,0.1487640111647209
EXR,2023-11-08,0,-0.0057256742672719,0.0688135800622411,0.3103319175365378,0.2957675755404367,0.2748106835126931,0.1491998713360942
EXR,2024-02-28,0,0.0483284995061122,0.0419467882352797,0.0137556532049035,0.220040246233942,0.2308088407816389,0.0257997793137908
EXR,2024-05-01,0,-0.0099024847016717,0.027709871165966,0.0504644491900994,0.2593861191251836,0.2515369268234618,0.1465758279359648
EXR,2024-07-31,0,0.0676702236815196,0.0666554501068127,0.1187339690814236,0.3117054006853109,0.1270563235511594,-0.0160257649272532
EXR,2024-10-30,0,8.804793782116356e-05,-0.0414066880124083,-0.1161252554501165,0.2235896171138222,0.042984847804763,-0.0004442065828204
