Stock_Name,Earnings_Call_Date,CAR_3_Days,CAR_10_Days,CAR_30_Days,method_1,method_2,method_3,method_2
PH,2019-11-01,0.0124715834290762,-0.015669240761386,0.0096142829460185,0.1702547931225717,-0.1300351893447099,0.0097403118435795,-0.13003518934470998
PH,2020-01-30,-0.0027563646848522,-0.0062054208152799,-0.0999480332483693,0.2359397970024502,0.034373658182504,0.1518578288109538,0.03437365818250406
PH,2020-04-30,-0.0063078367539416,-0.0002782929316217,0.1258184396025659,0.2755125572951721,-0.0368862974020558,0.219236460181692,-0.036886297402055845
PH,2020-08-06,0.0849700027981263,0.0442148056548859,0.0942053688939563,0.1184334483837136,-0.2021214056536148,0.0326647937599153,-0.2021214056536148
PH,2020-11-05,0.0759006357432046,0.0803881936766602,0.0129208531174773,0.3998491335117512,0.1107932131043589,0.3250578749003766,0.11079321310435898
PH,2021-02-04,0.0113458292332406,0.0158827599511424,0.0858082090624862,0.4126192719634547,0.290278356498588,0.2816594542613295,0.290278356498588
PH,2021-04-29,0.0063888942469607,0.0184686440620279,-0.1071640568281499,0.3995840172888015,0.4569802088021247,0.1074710327509207,0.4569802088021247
PH,2021-08-05,-0.0061600186893178,-0.0347809633107405,-0.0297054808282002,0.4219194485938184,0.3310539322724274,0.276044898977301,0.33105393227242746
PH,2021-11-04,0.0156364592149394,0.0340021710760255,-0.002467980348958,0.357402031306488,0.3172792138150727,0.2134065633901744,0.31727921381507274
PH,2022-02-03,-0.0330280596073504,0.0156069804002984,-0.034920123418068,0.2780756644458544,0.173545021576879,0.2392677221839935,0.173545021576879
PH,2022-05-05,0.0012250570976833,0.0231257254825714,-0.0126348756988331,0.2074117984800221,0.3455919695373244,0.1584782527673214,0.34559196953732446
PH,2022-08-04,-0.0052560882871504,-0.0039078289021626,-0.0402573476552747,0.3284311248016014,0.5195717031235271,0.3297981356045872,0.5195717031235271
PH,2022-11-03,0.011624930335351,-0.0066923617348438,-0.060868686736464,0.4041310782674611,0.33034304184976,0.3479448891407904,0.33034304184976
PH,2023-02-02,0.0346786365655788,0.0665163647834408,-0.0551655675983118,0.3582356619382096,0.4439243895694176,0.3888247552583115,0.4439243895694176
PH,2023-05-04,0.0301511117902188,-0.0099338037589224,-0.0021106338595208,0.4992533201971557,0.5245949015030189,0.4162794702401453,0.5245949015030189
PH,2023-08-03,0.0147823568345194,-0.0186497323105219,-0.0710099298450228,0.3264107791580006,0.3803802898364349,0.2799425775910924,0.3803802898364349
PH,2023-11-02,-0.0121163655597894,-0.0008341454332476,-0.0043793370939028,0.279883506051982,0.4957524139211668,0.3382958958888112,0.49575241392116687
PH,2024-02-01,0.0077487778672768,0.0056753280410863,-0.0075297026401455,0.4090404567922593,0.7065764451257602,0.4898373074802957,0.7065764451257602
PH,2024-05-02,0.0004203188939496,-0.0500675957022724,-0.1661028576695537,0.3336137898365179,0.4111191464806182,0.2927803263452416,0.41111914648061826
PH,2024-08-08,-0.0189075906303786,-0.0183074652009971,0.027409182805917,0.3897730170850313,0.4790331812347237,0.2877903070785906,0.4790331812347237
