Stock_Name,Earnings_Call_Date,Earnings_Surprise,Firm_Size,CAR_3_Days,CAR_10_Days,CAR_30_Days,method_1,method_2,method_3
TRMB,2020-05-06,0.1951219512195122,7965000000,0.1385651897943622,0.1986356014492944,0.2613426464371979,-0.0079955559251193,-0.0395102889727283,0.1489403307452234
TRMB,2020-08-06,0.0,12296835000,-0.0213154841634995,0.0098717278146781,-0.0173512121023495,0.2255410308341849,-0.0677900593907693,0.1405383419158387
TRMB,2020-11-04,0.3953488372093023,13299924000,0.0374709093662215,0.0106313852345827,0.0788396813525674,0.4308613202423471,-0.007292290151072,0.1546670185625055
TRMB,2021-02-10,0.1960784313725489,18578889000,0.0019305887000373,0.0021249134536039,-0.082272848373277,0.5284325903323739,0.2437248254209264,0.2014671135134746
TRMB,2021-05-05,0.1785714285714285,20399165000,-0.051925200525685,-0.0773848645345392,-0.1046092518788188,0.3440714773671767,0.1115155690721116,0.288180806569203
TRMB,2021-08-04,0.2,21838614000,0.0175313407606187,0.0259185115602595,0.0363009820802629,0.483669856242497,0.2851949373458294,0.3048317497660524
TRMB,2021-11-04,0.0,21756432000,0.0193684183707498,0.0076781616501073,0.0067077571708872,0.374928147236856,0.4204202163382211,0.1957160971213598
TRMB,2022-02-09,0.0163934426229508,17919660000,-0.0179554168355405,0.0515794202282377,0.0384960519373525,0.3677078788828478,0.3389768043935174,0.2208661217958456
TRMB,2022-05-05,0.08955223880597,15766884000,0.0392332462923012,0.1410978241788056,0.1489870437128815,0.3054020922840246,0.4727966174730583,0.2985261863940737
TRMB,2022-08-05,0.032258064516129,16854749999,0.0059709538964185,0.0020605652703872,-0.0461467631729144,0.2346581510452795,0.0804004629056842,0.2570021476378216
TRMB,2022-11-02,0.0,13246185000,0.0487470350898107,0.0235805476658743,-0.0789811432446206,0.3355374721759617,0.1469627449592863,0.2200463849816649
TRMB,2023-02-08,-0.0163934426229508,13902528000,-0.0061729667087807,-0.0064550358642733,-0.0382989947842479,0.428851085151875,-0.0889978948203329,0.2357322134373244
TRMB,2023-05-03,0.0746268656716416,11762421000,-0.0101234717505611,0.0079993285819953,0.0430561273739817,0.4816780138935751,0.0349576877573001,0.4156364414614937
TRMB,2023-08-03,0.103448275862069,13799786000,-0.0140486044784219,0.0142345191014353,-0.0304604644789416,0.5393562961864222,0.109632929008501,0.3493851277532491
TRMB,2023-11-01,0.152542372881356,10149888000,-0.0135203153051025,-0.0084056186241154,0.1278989194143357,0.2261881865971463,-0.0242527755100524,0.0927239289205432
TRMB,2024-02-12,0.0862068965517242,13426395000,0.0959517797090928,0.1148354086028968,0.1230535565012558,0.4016250033494605,0.1494206710980503,0.2988853060662574
TRMB,2024-05-03,0.032258064516129,13730815000,-0.003760893951319,-0.0225507638727794,-0.0909917002522927,0.4152501240095022,0.244508578802235,0.226072855140374
TRMB,2024-08-06,0.0652920962199313,12630003000,-0.0153375838777553,0.0258268372314514,0.070490486266101,0.4017219916033022,0.2626959103430598,0.406644529142041
TRMB,2024-11-06,0.1326860841423947,17840384000,0.0009591794548375,-0.0148044797155148,0.0243137460769175,0.3926428610608501,0.3775660224622227,0.2440355648275776
