Date,Closing_Price,Stock_Return,Earnings_Call,Market_Return
2019-01-02,62.94,,0,
2019-01-03,60.63,-0.0367016205910389,0,-0.02475667621502542
2019-01-04,62.72,0.0344713838033976,0,0.0343356931888279
2019-01-07,64.06,0.0213647959183673,0,0.00701043468644591
2019-01-08,65.0,0.0146737433655947,0,0.009695296290921585
2019-01-09,66.36,0.0209230769230768,0,0.0040980263439003295
2019-01-10,66.98,0.0093429776974081,0,0.004518445159692908
2019-01-11,67.44,0.0068677217079724,0,-0.00014634296629478794
2019-01-14,66.84,-0.0088967971530248,0,-0.005257562801876614
2019-01-15,67.65,0.0121184919210053,0,0.010721711756711327
2019-01-16,67.1,-0.0081300813008131,0,0.002221966823736654
2019-01-17,67.86,0.0113263785394934,0,0.007591452926111408
2019-01-18,68.92,0.0156203949307398,0,0.013183052853609212
2019-01-22,68.34,-0.0084155542658154,0,-0.014157284018107563
2019-01-23,68.66,0.0046824700029264,0,0.0022028941471379238
2019-01-24,69.16,0.0072822604136324,0,0.001375677416909804
2019-01-25,70.57,0.0203875072296124,0,0.0084887201825663
2019-01-28,70.21,-0.005101317840442,0,-0.0078468605052614
2019-01-29,70.49,0.0039880358923229,0,-0.001456209694195909
2019-01-30,72.29,0.0255355369555967,0,0.015549242424242493
2019-01-31,72.87,0.0080232397288697,0,0.008597377892989533
2019-02-01,72.86,-0.0001372306847812,0,0.000898635405495396
2019-02-04,72.85,-0.0001372495196267,0,0.006776204217207926
2019-02-05,73.12,0.0037062457103638,0,0.004708481505539597
2019-02-06,73.11,-0.000136761487965,0,-0.002224495014062744
2019-02-07,72.18,-0.0127205580631923,0,-0.009357119061652264
2019-02-08,72.63,0.0062344139650871,0,0.0006762624489569102
2019-02-11,72.9,0.0037174721189592,0,0.0007090417596054
2019-02-12,73.85,0.0130315500685869,0,0.012890250202966858
2019-02-13,74.02,0.0023019634394041,0,0.003023976857468691
2019-02-14,73.8,-0.0029721696838692,0,-0.0026516238471793185
2019-02-15,75.03,0.0166666666666668,0,0.010878709851296353
2019-02-19,74.28,-0.0099960015993602,0,0.0014987750396311394
2019-02-20,75.28,0.0134625740441571,0,0.0017771318387196366
2019-02-21,74.64,-0.0085015940488841,0,-0.003526412180845262
2019-02-22,75.14,0.0066988210075027,0,0.006411088047050706
2019-02-25,76.02,0.0117114719190842,0,0.0012317960947767492
2019-02-26,75.27,-0.0098658247829518,0,-0.0007903837831845228
2019-02-27,76.1,0.0110269695761924,0,-0.0005440423780378456
2019-02-28,76.12,0.0002628120893561,0,-0.0028255466662847617
2019-03-01,77.85,0.0227272727272724,0,0.0068953381050032014
2019-03-04,76.78,-0.0137443802183685,0,-0.0038806002090102654
2019-03-05,76.41,-0.0048189632716854,0,-0.0011314768996100177
2019-03-06,75.46,-0.0124329276272739,0,-0.0065241159285216455
2019-03-07,75.44,-0.0002650410813676,0,-0.008125710368218741
2019-03-08,74.72,-0.009544008483563,0,-0.0021317385309919112
2019-03-11,75.99,0.0169967880085653,0,0.014666049353461608
2019-03-12,76.59,0.0078957757599684,0,0.0029533287823806376
2019-03-13,76.78,0.0024807416111762,0,0.006949618845646821
2019-03-14,77.24,0.0059911435269601,0,-0.0008680432029370966
2019-03-15,77.71,0.0060849300880372,0,0.004984902865607044
2019-03-18,77.59,-0.0015442028053016,0,0.0037059607153993035
2019-03-19,77.81,0.002835416935172,0,-0.0001306063665308388
2019-03-20,77.54,-0.003469991003727,0,-0.0029443226469249018
2019-03-21,78.57,0.0132834665978847,0,0.010852515552911779
2019-03-22,75.69,-0.0366552119129438,0,-0.018974527826038257
2019-03-25,76.2,0.0067380103051923,0,-0.0008390729493592541
2019-03-26,77.28,0.0141732283464566,0,0.007182778484540853
2019-03-27,75.7,-0.0204451345755692,0,-0.004644380264399728
2019-03-28,76.37,0.0088507265521797,0,0.0035895443381801506
2019-03-29,77.02,0.0085111954956134,0,0.006734293751598397
2019-04-01,78.31,0.0167488963905479,0,0.01156858594411525
2019-04-02,77.91,-0.0051079044821862,0,1.7438676892522764e-05
2019-04-03,78.68,0.0098831985624439,0,0.0021484075277968806
2019-04-04,77.61,-0.0135993899339096,0,0.0020846384074615365
2019-04-05,78.23,0.0079886612549928,0,0.004636398681665099
2019-04-08,78.44,0.0026843921769141,0,0.0010474498226595852
2019-04-09,78.18,-0.003314635390107,0,-0.0060674708281390766
2019-04-10,78.43,0.0031977487848555,0,0.0034778681120144483
2019-04-11,77.85,-0.0073951294147649,0,3.808587325715429e-05
2019-04-12,77.75,-0.0012845215157353,0,0.006609378462220095
2019-04-15,77.2,-0.0070739549839228,0,-0.0006294261903205811
2019-04-16,74.46,-0.0354922279792747,0,0.000509364739569973
2019-04-17,72.43,-0.0272629599785118,0,-0.002273774879087531
2019-04-18,73.14,0.0098025679966864,0,0.0015790653174507785
2019-04-22,72.56,-0.0079299972655181,0,0.001012037741434657
2019-04-23,72.55,-0.0001378169790519,0,0.008841219132246891
2019-04-24,72.77,0.0030323914541694,0,-0.0021917864252406494
