Earnings_Call_Date,Earnings_Surprise,Firm_Size,method_2,CAR_3_Days,CAR_10_Days,CAR_30_Days,Category
2020-02-06,-0.0266021984567371,-0.3140985307791869,0.898989447371579,-0.1235974185096913,-0.0845767893844986,0.1412159774628251,Neutral
2020-02-06,-0.021554225776686364,-0.06294779747494011,-0.9130703845291707,0.0130033389971984,0.0251186654884715,0.2923017669727559,Bearish
2020-02-06,-0.0151191811735299,-0.01839887511924293,1.2697431960814758,-0.0133524134245299,-0.0103767580946322,0.1089737595584328,Bearish
2020-02-12,-0.023181332714151348,-0.3193914279161953,-0.1518740627978139,-0.1188184216697034,-0.0528851385861257,0.0458284805751697,Neutral
2020-02-12,-0.018495404333075033,-0.09626166625210647,0.5593019270708462,-0.0004005692502571,0.0607346935233052,0.1104887112242588,Bearish
2020-02-18,-0.02205815915889336,-0.25796058876373756,-0.21017583740951062,0.0139171330703475,0.0904702260688347,0.147478458583083,Neutral
2020-02-18,-0.02205815915889336,-0.17429689079880092,-1.3721852462274289,0.0530966348750948,0.0952196317163505,0.1779220688045217,Neutral
2020-02-19,-0.0155754943997413,-0.26444456869413346,-0.043146734896028126,-0.0488600290057074,0.0014689388156066,0.1866111392058232,Bullish
2020-02-20,-0.02205815915889336,-0.2743215268127307,-0.9676509055240315,-0.0212512748852289,-0.0596862244349085,-0.1564028959099415,Neutral
2020-02-20,-0.023498751327593822,-0.2661046810437563,-1.4587240336827927,0.0108662264343598,0.0021506687278674,0.1573307259142958,Neutral
2020-02-24,-0.016685139718875433,-0.2735496158112118,0.23783829069713044,-0.1674474281028934,-0.2793891906280725,-0.1821591394653816,Bullish
2020-02-24,-0.008559276985514994,-0.2315409447721988,-0.21238056462352942,0.0769200558853546,0.0292235669249869,-0.1181964116639364,Bullish
2020-02-25,-0.02205815915889336,-0.027313285715141907,0.04805969924543191,-0.0065877475616561,0.0397366009795811,0.0483922486998078,Bearish
2020-02-25,-0.02205815915889336,-0.29958159464593853,1.574124345097776,0.1181612050077624,0.1592800714848721,0.2316963229618004,Neutral
2020-02-26,-0.018615705145375385,-0.016220034444443438,0.08365850727845912,-0.0195071893251979,0.0039332883455745,-0.1057327317095304,Bearish
2020-02-26,-0.02205815915889336,-0.031504286285571316,-1.1362239307798687,-0.0078246959877618,-0.0756507797674883,0.01524247001717,Bearish
2020-02-26,-0.02205815915889336,-0.31682800874260747,0.2095294101515585,0.0974753572933337,-0.020040362735066,-0.0124041964976579,Neutral
2020-02-27,-0.02205815915889336,-0.3052485979555672,-0.29185374966928973,-0.0455610849364817,-0.0214222573373829,0.101986221170786,Neutral
2020-02-27,-0.005491349218838091,-0.19241188885322927,0.8437493678155694,-0.0321103721645439,-0.0377793418270757,-0.0249064209647993,Bullish
2020-02-27,-0.02205815915889336,-0.36158450202192605,-0.8128935050956267,-0.0730062802966394,-0.2311862421836579,-0.286147435104733,Neutral
2020-02-27,-0.018443582444699486,-0.28658090099100464,-0.26061030957019843,-0.0363140610578338,-0.0795870688922247,-0.0800387851551121,Neutral
2020-02-27,-0.02058555383088845,-0.19375686556133162,-0.43569824709564664,-0.0105241753540481,-0.0493013935455961,0.0038236669913977,Neutral
2020-02-28,-0.02205815915889336,-0.36428205587948076,-0.04851402037789776,-0.0667858656955679,-0.1314608838834428,-0.0431826837226332,Neutral
2020-03-03,-0.019509419168115633,-0.28211207292620905,-0.6247836376369245,0.0500108746618609,0.1574829082248563,0.3612543422891413,Neutral
2020-03-03,-0.02051706055981846,-0.30611684631222336,0.37996332480473777,-0.0339610052852828,-0.1559235832480401,-0.1375874335885108,Neutral
2020-03-03,-0.01844870950386855,-0.26867644886682257,0.4634763153408825,0.0443090322418515,0.0369635237331276,0.016515946134186,Neutral
2020-03-04,-0.017916456673879543,-0.3116806446514763,-0.6763807975876652,0.2253535251737235,0.2121082924893581,0.3527467131608859,Neutral
2020-03-04,-0.02092860393570778,-0.29393021774022043,-0.5224018270388029,0.170886998975717,0.0813284863300246,0.1914004054608537,Neutral
2020-03-05,-0.023032677390661317,-0.3643368949302686,-0.9039192277070988,0.0720091980808368,0.0382597628228153,0.0016680852938622,Neutral
2020-03-05,-0.020874815591746577,-0.25840867984919474,0.35106740292253796,-0.0088896327521751,0.108706548260084,-0.0895069261272346,Neutral
2020-03-05,-0.02205815915889336,-0.21585757049587015,-0.061931638138917104,-0.0789387302361518,0.2566088571250678,0.3394258895895299,Neutral
2020-03-12,-0.020783789163504495,0.03692699028635076,-2.491519690980237,-0.1149070913036983,0.0634424426139203,0.0342578718171166,Bearish
2020-03-13,-0.03310269911893021,-0.3656762864280967,-2.0616715953435443,-0.1081361052194968,0.0525635921454905,-0.0531759964360341,Bearish
2020-03-17,-0.02205815915889336,-0.26474377062684223,-0.2373753865836313,0.315913946797193,0.2274727253577947,0.1309503727655375,Neutral
2020-03-17,-0.029158220561774202,-0.351872767761127,-0.485160969664442,0.199355508363089,0.1475626835044032,0.1131343825533209,Bearish
2020-03-18,-0.021186221793627297,-0.21445312947476342,-1.0806043330164132,-0.1512547100635159,-0.0867138501617457,-0.0378492924601765,Neutral
2020-03-19,-0.018160086231821533,-0.29333542187777173,-1.8753068792063914,-0.0594144820715132,-0.1340520161001251,0.022576303696893,Neutral
2020-03-19,-0.02135318852314633,-0.35820159785670586,-2.6490553323031305,0.2737243163308045,0.0847612661579388,0.5158634551193176,Neutral
2020-03-24,-0.02205815915889336,-0.12983712984784165,-0.9988297912124615,0.0570710846767232,0.0788356818516837,0.1387378934647309,Bearish
2020-03-25,-0.007730107318845555,-0.15724724154336564,-0.02724612444034676,-0.0966669064036698,-0.1196691366896362,-0.2503979269532833,Bullish
2020-03-25,-0.021367875411391065,-0.2802401413891234,-1.4109197554552413,0.0285657188745377,0.0036887480545142,0.017731629349436,Neutral
2020-03-26,-0.02046135820081576,-0.3367512528555014,0.11114729094293782,0.0290746144484473,0.0341617801287396,-0.0075150283970679,Neutral
2020-03-31,-0.019509419168115633,-0.29343855385784245,-1.0442628830488048,0.0299623638565478,0.09612609191577,0.1860417880947679,Neutral
2020-04-03,-0.005591754127565691,-0.26133846771034674,1.1312165520808901,0.1572195466651113,0.1484752276065087,0.2183695134903989,Bullish
2020-04-08,-0.012118073194860196,-0.3437333527115402,-2.5205326610179797,5.297560553828469e-05,-0.0226755475602439,0.0171403384758582,Bullish
2020-04-15,-0.02205815915889336,-0.3325363999907187,-1.8092150401209064,-0.0024443261076104,0.0245867576925494,0.1578300777784501,Neutral
2020-04-15,-0.0268056629029092,-0.0792251325618853,-0.12151710841866263,-0.0047619901365152,0.0029778896699218,0.0414260933558625,Bearish
2020-04-15,-0.01275749392938865,-0.19526981389211331,-2.0474965305075647,0.0953498769665219,0.1327265034684737,0.1570434070200245,Bullish
2020-04-15,-0.02142097416119893,0.044032734334074536,-1.3390619623500217,0.0151335373226938,0.0966241912204456,0.0676068160406803,Bearish
2020-04-15,-0.0060626185271158515,-0.14297943868669727,-1.7161780150746946,0.0232383494799091,0.1120226415989277,0.0726977471475796,Bullish
2020-04-16,-0.0195575086019039,-0.04402537421750917,-0.10270546511107408,0.059894443565769,0.0270443047600793,0.0054315947231002,Bearish
2020-04-16,-0.011013619198856515,-0.2291907050499189,-1.8433101626597674,-0.0021387621808999,0.0256542532249024,0.0083870527762034,Bullish
2020-04-16,-0.018160086231821533,-0.0978129498270723,-2.567451129940595,-0.0051353067453633,-0.0498258225214477,0.0140204320008699,Bearish
2020-04-17,-0.01929702416888415,-0.281879241424704,-2.417695719937125,0.0430582241291923,0.089257280394698,0.2299025927793265,Neutral
2020-04-17,-0.0063503689935076255,-0.2848069858208729,-2.0060894628994705,0.0064562483059727,0.0217363199664677,-0.0007161919056121,Bullish
2020-04-20,-0.0061540216164402955,-0.3514439568500388,-1.639283390513736,0.1806468197532521,0.3112349097732922,0.5328336845244235,Bullish
2020-04-20,-0.006233146678840568,-0.16312624307083937,-1.3778377475475863,0.0181369430761903,0.0508368523448687,0.0769006919560289,Bullish
2020-04-21,-0.02205815915889336,-0.367574893995287,-1.3512188492612864,-0.0128923927442271,0.0559813801070027,0.1001778573324475,Neutral
2020-04-21,-0.008804711206849147,-0.2783171233472569,0.20347258962750733,0.0873954511960274,0.0648035121749854,0.1814479691959195,Bullish
2020-04-21,-0.00800147193702828,-0.36768392592757054,-1.1698349661532348,0.0934905939741291,0.2879418049078719,0.5236789241051807,Bullish
2020-04-21,-0.02205815915889336,0.09224917522098845,-0.09974724498609312,0.0362346789815044,0.0137501520031192,0.0173455477224055,Bearish
2020-04-21,-0.026199861643907182,-0.3673594619650308,-0.9054092331354344,-0.1478625537316241,-0.1152576071704176,-0.1107159877441512,Neutral
2020-04-21,-0.012591410621718927,-0.29725017121761343,1.1874292712690888,0.2781125748530055,0.3732544776193131,0.4469171924504011,Bullish
2020-04-21,-0.02451250137223488,-0.35469351090998347,-2.369619326269678,0.0228714678787141,0.0741698117249125,0.1890778031779032,Neutral
2020-04-21,-0.01736667315816974,0.1561181742388007,-2.249821039986697,-0.0138378457752913,-0.0549850783415893,-0.1291599731957506,Bearish
2020-04-21,-0.01680926888085605,-0.3526565868778821,-1.903348304533811,-0.0290594430652233,-0.0655266846205181,-0.0017140665996795,Bullish
2020-04-21,-0.029167288328572245,-0.2127030853832546,-1.3821529744572232,-0.0210711964018965,-0.0460382040737381,-0.1274685994570064,Bearish
2020-04-21,-0.018859051032537863,0.11719003716812458,0.3351824679509599,-0.009266044189048,0.0019631820726273,-0.0329829792048153,Bearish
2020-04-21,-0.03116990462592377,-0.274427655827816,0.5509105110050155,-0.0099114748476161,-0.0108945104712956,0.0081708895374468,Bearish
2020-04-21,-0.02205815915889336,-0.36111252970859004,-0.032915608546112286,0.0298396025743591,0.0597830889988075,0.1650198764754133,Neutral
2020-04-21,-0.024129010401400273,-0.3355736832836078,-1.6546330854357059,-0.0896291822793308,-0.0639051556511675,0.0276264000952819,Neutral
2020-04-21,-0.02205815915889336,-0.3078599181236933,-1.348541625184452,-0.0323537121701206,0.0601752178732603,0.124374364841478,Neutral
2020-04-21,-0.027406041665858572,-0.2607986523126098,-1.0003648643515135,-0.0383243650433686,-0.0786193489131131,0.0408036014499367,Bearish
2020-04-22,-0.02205815915889336,-0.3336337693662196,-2.139696430251525,-0.0196171956379241,-0.0565932596920886,0.0276294088183248,Neutral
2020-04-22,-0.01603386463523691,0.196475660056504,1.0585391458285007,-0.0382549838439067,-0.1354127423743159,-0.1019419759461664,Bearish
2020-04-22,-0.025545908619957633,-0.2673993871648312,-2.2408165461827783,0.0418028551325148,0.0386835965414409,0.1225749727352147,Neutral
2020-04-22,-0.007332105878844227,-0.342737352029051,-2.23562580580015,0.0092333744721454,0.0057704919571447,0.2400075805165955,Bullish
2020-04-22,-0.020705766510725587,-0.3012251990727108,-0.05380827993839591,0.0405549596339217,-0.0141066160131234,0.0023397338028755,Neutral
2020-04-22,-0.02205815915889336,-0.060881972741843614,-0.8908994632108856,-0.0462929686893419,-0.1370397415190832,-0.3472954042283275,Bearish
2020-04-22,-0.02205815915889336,0.10801434313167767,-2.2697978871358915,0.0033570674773519,-7.54456783991185e-05,0.0484108663079705,Bearish
2020-04-22,-0.02205815915889336,-0.23445941170384174,-2.477986731812465,0.0335594607384691,0.0307605217461864,0.0741580173635429,Neutral
2020-04-22,-0.009970603135360148,-0.1541664967311858,0.8496716591047871,-0.0192931177943171,-0.0187305192962238,-0.1906931449006186,Bullish
2020-04-22,-0.02205815915889336,-0.22456694923116766,-2.4938176358173743,-0.0073653436102698,0.0096708965170647,0.0189944537296949,Neutral
2020-04-22,-0.0183352805206787,-0.3195671950107795,-2.4910350082137342,0.1406771421730256,0.0643294130802833,0.1104855674284322,Neutral
2020-04-22,-0.022663339430676204,-0.3285518589141356,-2.322060682271536,0.0006534085609326,-0.0006415512619282,0.074945579712609,Neutral
2020-04-22,-0.017782853367911352,-0.16006679875310798,-2.0543094482471402,0.0604474820544187,0.0177021318566204,0.1130747913827559,Bearish
2020-04-22,-0.01703791372251298,-0.1502365879250834,-0.22019571831916915,-0.0391821676479635,-0.0831909737300151,-0.1382685521724549,Bearish
2020-04-22,-0.02205815915889336,-0.15620918063372582,-1.5649445745934085,0.0025507629803487,0.0153302224477154,-0.0088200380441698,Bearish
2020-04-23,-0.014231319817134973,-0.265777140260975,-0.5328891510549835,-0.0337816587088658,-0.0386489930764227,-0.1514696762610109,Bullish
2020-04-23,-0.02205815915889336,-0.1997017035531847,-1.0985517897123245,-0.0450498503943086,-0.1159291001105837,-0.074950917700679,Neutral
2020-04-23,-0.02111148430517592,-0.3306867581075953,-0.42516091262685446,0.0621417871367997,0.0806003737476866,0.1518637130335832,Neutral
2020-04-23,-0.02205815915889336,-0.332689015271699,-1.692642518054369,0.121216795154239,0.1542212065518431,0.5172749763864238,Neutral
2020-04-23,-0.024756825031481546,-0.31725613085561194,-0.7298123112278792,0.0768706688581043,0.05157144140747,0.0802706887742566,Neutral
2020-04-23,-0.01827145974402358,-0.35281739421845215,-0.9406656565319548,0.1806124619239139,0.1425994827430647,0.3261345478683564,Neutral
2020-04-23,-0.02205815915889336,-0.3034691361116654,-1.682487892369532,-0.0060046559260058,0.0148582141376436,0.0070648166522903,Neutral
2020-04-23,-0.02205815915889336,-0.327716720976228,-1.5131653451490592,0.1020753336997074,0.0547894454168456,0.0659219326297214,Neutral
2020-04-23,-0.03284584935241773,-0.35561492819938745,-1.6623322789201171,0.0775404061144893,0.0433934773325602,0.1105490254046054,Bearish
2020-04-23,-0.0067035548242079775,-0.3172293393118328,0.29740832263760314,0.0111694378804434,0.029460954135979,-0.0167001887251737,Bullish
2020-04-23,-0.02205815915889336,-0.2503324087545687,-1.9767608642821854,0.0142388110643176,0.0153361194622337,0.049603977548153,Neutral
2020-04-23,-0.013338785506232693,0.11104883167984383,-1.6513544498360777,0.0316938482283919,-0.0053989642907551,0.0566521724575502,Bearish
2020-04-23,-0.025158380902061607,-0.24688524637738835,-0.37523479282724703,-0.0328153848897294,-0.0673376468431696,-0.0844842125971505,Neutral
2020-04-24,-0.02205815915889336,-0.2735949951565147,-1.4586718269408383,-0.0311344370650827,-0.0599200464495695,-0.0657918681456119,Neutral
2020-04-24,-0.010686857661577313,-0.06308064356759278,-2.1750736584301174,0.1055645801519398,0.0460965772320394,0.1899331475324247,Bearish
2020-04-24,-0.02205815915889336,-0.1659389610286321,-0.8332454990640399,-0.0539149408007595,-0.0548988219457991,-0.0870810293035957,Neutral
2020-04-24,-0.02205815915889336,-0.32849741352797024,-2.2810613370313857,0.0001070009911147,-0.0095239416542845,-0.0067374655426819,Neutral
2020-04-27,-0.01714947473221033,-0.20913067854795614,-0.38407207785401937,0.0178674012147317,0.0347161832276864,0.0374287350213705,Bullish
2020-04-27,-0.016186378420645933,-0.30415987702073805,-0.35653411518794875,-0.0238334923711531,-0.0588400651264098,-0.0302391381160599,Bullish
2020-04-28,-0.01740782654414101,-0.21486005809177788,-1.3505588787367622,0.0192139792121211,0.0577151670330513,0.073250027497388,Bullish
2020-04-28,-0.02205815915889336,-0.33692040999560713,-1.6535842908874276,-0.0095954875580507,0.0381785484040849,0.0466025225271118,Neutral
2020-04-28,-0.013380306333150125,-0.255551549888067,-0.795684693371338,0.0059631344078133,0.0559662984963582,-0.1434638608725544,Bullish
2020-04-28,-0.017682020684161796,-0.11064569198533004,-1.5856612828937175,-0.0291365827018865,-0.0211848911896891,0.0309745386032934,Bearish
2020-04-28,-0.02636822353354189,0.016655226763729172,-0.9868854075044546,-0.0351833788908983,-0.0278153258679561,0.0592704319805887,Bearish
2020-04-28,-0.02205815915889336,-0.32817667749062696,-1.9179066173089312,-0.1440335473095277,-0.3160029806950771,-0.1680448740465742,Neutral
2020-04-28,-0.01140806705457212,-0.301696195466568,-1.0570535167129202,0.0059758290280578,0.0208638409852542,0.1465600611563831,Bullish
2020-04-28,-0.017185568000053584,-0.31243027947387136,-1.5797389576565568,-0.0031895821980142,-0.0421250191334216,0.0635725023916607,Bullish
2020-04-28,-0.025104928803041462,-0.3002816920428511,-0.6469708485330826,-0.0379943926453058,-0.0545997102076688,0.0022855998219778,Neutral
2020-04-28,-0.02205815915889336,-0.3393923781967901,-2.0564884487453643,-0.0235210298805872,-0.0262956007952793,-0.0036580317824587,Neutral
2020-04-28,-0.025956232085965193,0.05710344207016612,-0.4735578991522001,-0.0487256519606096,-0.040615715621685,-0.0686621666090159,Bearish
2020-04-28,-0.010363940377677872,-0.30516359697425055,-1.498664174747175,-0.0535554571658996,-0.0763712970816693,0.1437204758505519,Bullish
2020-04-28,-0.02205815915889336,-0.33926863871327195,-1.0355172325672783,0.0701872388299243,0.0656326124786137,0.2225572191279363,Neutral
2020-04-28,-0.025587183761508685,-0.08391148814763848,-1.7488774866124974,-0.0237779984380984,-0.0837981362558451,0.0630834027725168,Bearish
2020-04-28,-0.02205815915889336,-0.261182416858326,-2.084615194244878,-0.032264437439381,-0.0035454767904719,0.0330172849494542,Neutral
2020-04-28,-0.021162655918890376,-0.25920944559733483,-1.597470607006816,0.0218283772888554,0.0050135253786479,0.0140515886783078,Neutral
2020-04-28,-0.03245302029775158,-0.19708414849781736,-1.0549109577685776,-0.0329038779494069,-0.0453648211849886,-0.2675802178637129,Bearish
2020-04-28,-0.02205815915889336,-0.3772879027975332,-2.260429038179816,-0.0707657685858006,-0.1437935745804298,0.0332716936063886,Neutral
2020-04-28,-0.01781444429740136,-0.019174282103355214,-0.8430156438906825,-0.047863860183427,-0.1050694999214783,-0.0251413299755718,Bearish
2020-04-28,-0.021381962834809476,-0.3247350193405175,0.21203935398623044,0.0331582954302587,-0.0184347281069023,0.0184015063615957,Neutral
2020-04-29,-0.02205815915889336,-0.32132062876208195,-0.7267348675906438,0.0155663039782558,0.1123815602779349,0.2831267390772133,Neutral
2020-04-29,-0.02100629821031843,-0.08370174644289609,-1.6315311635783811,0.028034543196168,-0.0330435527178104,-0.0308851434206888,Bearish
2020-04-29,-0.0036505925588319337,-0.3314066518246045,-1.122745437825238,-0.0142534733760305,-0.0098520625941568,0.0647534216456975,Bullish
2020-04-29,-0.019086534057538154,-0.07246556288512389,-0.9632140816149416,-0.0173520249099744,0.0288843237700209,-0.0203577882163164,Bearish
2020-04-29,-0.0193716494388844,-0.25202830556435474,0.6346797162248295,0.0407971425539057,0.0929608525482055,0.2204222927211627,Neutral
2020-04-29,-0.02205815915889336,-0.2903450471949547,-0.894749241358713,-0.0117821165041797,-0.0460758839954178,-0.0487400224248337,Neutral
2020-04-29,-0.02205815915889336,-0.03344812276098257,-0.11806762122947184,0.0069559729713597,0.0030747669864065,-0.028295119620504,Bearish
2020-04-29,-0.03310269911893021,-0.21180907580480152,-1.8553794101530003,-0.0134312431506886,-0.0708306127217037,0.0604434418614623,Bearish
2020-04-29,-0.03310269911893022,-0.00657727294539669,-1.5296360269974836,0.0131029233419964,-0.0117337230875362,0.3832900528729588,Bearish
2020-04-29,-0.014508726781146659,0.04296666952855822,-1.5127584018478886,-0.0043921984800664,0.0279846001093646,0.0176405456828256,Bearish
2020-04-29,-0.02205815915889336,-0.2565217232923417,-0.8842399630492053,-0.0211601233482814,-0.0281377499143565,0.1122495651819121,Neutral
2020-04-29,-0.013142203263881798,-0.3606924926423411,-1.4288139645193938,0.0621553973062194,0.0705175137664071,0.0171044932529095,Bullish
2020-04-29,-0.02205815915889336,-0.32051190035245336,-1.572668384504124,0.0340415881898427,0.0130904251870583,-0.024769174945999,Neutral
2020-04-29,-0.018376645838881094,-0.3225529522757294,-1.1391797030311297,0.0578785542757568,0.1060793850148486,0.0589765969842775,Neutral
2020-04-29,-0.02205815915889336,-0.33982609332129105,-1.5229246350798438,-0.0279394859190448,0.0245196543511321,-0.0357889467162782,Neutral
2020-04-29,-0.02205815915889336,-0.3232405026430586,-1.9355696597741308,-0.0568305214832401,-0.0816400773995911,0.0132765908456313,Neutral
2020-04-29,-0.019528875198579577,-0.14990907076639634,-0.9104423846018008,0.0126467525376218,0.0607340611277581,0.0168898138511326,Bearish
2020-04-29,-0.019459443874178813,0.11968934112500504,0.3677169387372544,0.0259867771257413,0.0032071657939135,0.0157239112518699,Bearish
2020-04-29,-0.02205815915889336,-0.04438664383361437,-0.48886462018328725,-0.0011339763828322,-0.0137026106597827,-0.1193578071668979,Bearish
2020-04-29,-0.007750459665209258,-0.33389127903741095,-2.105966409987852,0.0114975888830453,0.0318561585693331,0.0847941568608926,Bullish
2020-04-29,-0.022418960827279313,-0.11812168275704679,0.894892082951497,0.0007059571308173,0.00465480354316,-0.0262682128897262,Bearish
2020-04-29,-0.02205815915889336,-0.26647007131525885,-1.4563661900905425,0.0002010122552813,-0.0348770105998218,-0.0525062900348232,Neutral
2020-04-29,-0.01058882920039356,-0.19119490202488448,-1.6719499503051005,-0.0232173215268832,0.0106029746244222,0.1387223297116762,Bullish
2020-04-29,-0.003330460965787404,-0.3447017954280891,-1.5114973306503854,-0.0135718133111076,-0.0584673327794579,0.0538131522371162,Bullish
2020-04-29,-0.010257143859127954,-0.1628116884909907,-1.0771605888969367,-0.0302517117265233,-0.0310972395282087,-0.0256175874636728,Bullish
2020-04-29,-0.014390875219694224,-0.14435582017790438,-1.1526820408054397,0.033625172627905,0.0263948875467599,-0.101753837063339,Bearish
2020-04-29,-0.015845605431372634,-0.08831421997406437,-0.2553654650862089,0.1298070880527125,0.1448262730463093,0.0787030735351744,Bearish
2020-04-29,-0.02205815915889336,-0.37755882367055,-1.380432768432495,-0.0471405141598784,-0.0596986346004111,-0.0362549431515166,Neutral
2020-04-30,-0.01386015011639178,-0.033979256428680105,-1.4710456077304122,-0.0551288789059447,-0.0714187406275097,-0.0395655164673412,Bearish
2020-04-30,-0.018227682872175376,-0.31184968740879726,-1.349640072333812,0.0686129190460526,0.1087498388301761,0.1376454992582195,Neutral
2020-04-30,-0.020915620542337827,-0.2547670790673689,-1.1664157856851292,-0.0627641622877148,-0.0338018015540706,0.1430278096307708,Neutral
2020-04-30,-0.017864030060145197,0.1216536396599473,-1.0570465044204957,-0.0574479059835422,-0.0925029632327643,-0.2077576983400301,Bearish
2020-04-30,-0.006765719214226963,-0.3435387515402398,-0.7102033582314758,0.012282561017091,0.0607681584236328,0.2280727341534437,Bullish
2020-04-30,-0.0030829583464952494,-0.28612741147895854,-1.735431906379359,-0.0063078367539416,-0.0002782929316217,0.1258184396025659,Bullish
2020-04-30,-0.016176451487867817,-0.04805425810710345,-1.9600245752623042,0.0305594816449208,0.0066299003484119,0.0460155459795781,Bearish
2020-04-30,-0.01926795959004195,-0.2824919344648768,0.09857041693901944,-0.0316343275476486,-0.0329677441781453,-0.0914782635849782,Neutral
2020-04-30,-0.0168944781386164,-0.30093713846410025,-1.7239599818684075,0.0565995382367935,0.0522354661966252,0.0087434508898604,Bullish
