Stock_Name,Earnings_Call_Date,Earnings_Surprise,CAR_3_Days,CAR_10_Days,CAR_30_Days,method_1,method_2,method_3
BRO,2020-04-28,0,-0.0095954875580507,0.0381785484040849,0.0466025225271118,0.0235534721866366,-0.0180528228158389,-0.1199189885557517
BRO,2020-07-28,0,0.004295459448707,-0.0133997990448722,-0.0535322725833177,0.0976331433068624,-0.0292602701069921,-0.1162433862433862
BRO,2020-10-27,0,-0.0031712261309451,0.0069730634257052,-0.0590400008113852,0.0503662135221477,0.2045469827783827,-0.0389134309850422
BRO,2021-01-26,0,-0.0317218736938669,-0.0134434148415057,0.0189489072493978,0.3389305941736232,0.2408413348659392,0.0465756352806924
BRO,2021-04-27,0,0.0280537417849726,0.0178976881466885,0.0142651256349832,0.2067655137418902,0.3611567947599623,-0.0021138460751987
BRO,2021-07-27,0,-0.0058357591079117,-0.0040811583693224,0.0454821367052784,0.2365663479018165,0.5674227898244757,0.2095912720650042
BRO,2021-10-26,0,-0.0207114852719744,-0.0412497916079853,0.0060206571271805,0.1552615493667283,0.3325585355705157,0.0466922963633489
BRO,2022-01-25,0,-0.020933272019816,0.006662122920027,-0.0264753397767799,0.4063033903509527,0.4456298745832525,0.1552142147428513
BRO,2022-04-26,0,-0.0497657052000624,-0.095688084338704,-0.1362011761446172,0.2170719887961214,0.1839009351188329,0.0851218283053746
BRO,2022-07-26,0,-0.0028224732665033,0.0072494895198439,0.0399545939493804,0.1624893202712007,0.232455094288698,0.2248208628710055
BRO,2022-10-25,0,0.0515556356813361,0.032292975017993,0.0180306101520085,-0.2743445415530461,-0.0386544380438552,0.0502909302366561
BRO,2023-01-24,0,-0.0306063785970778,-0.0085551434357603,-0.033212045744471,0.1171336946394181,0.1980727181108989,0.0546441948064402
BRO,2023-04-25,0,0.0055766097459729,0.0405517039428209,-0.0042372597951704,0.2130042554045921,0.1462471558329391,0.039042975871063
BRO,2023-07-25,0,-0.0300460221139324,-0.0185940929324308,0.0176399896812889,0.1412650364611582,0.0771143397395223,0.103970182051975
BRO,2023-10-24,0,-0.0180664712583469,-0.0145336466415458,-0.0369529734581274,0.195614382681105,0.5017523694077485,0.2907677442023893
BRO,2024-01-23,0,-0.0317182738896282,-0.0237982264606536,0.0234390573541771,0.2569448254809786,0.0730837462680387,0.171744470611384
BRO,2024-04-23,0,-0.0237677726672177,0.0070294031209052,0.0284433443413023,0.2932314571263787,0.311578237250285,0.112755832037325
BRO,2024-07-23,0,0.0201184075089336,0.0429316749446882,0.057859727232952,0.3597369758647892,0.3326565152515267,0.1245821597573115
BRO,2024-10-29,0,-0.0068003346566019,0.0471855605686974,-0.0628127178524851,0.1499910053625652,0.4303694254915181,0.1000126938993119
