Stock_Name,Earnings_Call_Date,Earnings_Surprise,CAR_3_Days,CAR_10_Days,CAR_30_Days,method_1,method_2,method_3
EPD,2020-04-29,0.17307692307692302,-0.0232173215268832,0.0106029746244222,0.1387223297116762,0.0917149722730704,-0.0222788369498237,0.0818088860168068
EPD,2020-07-29,-0.04081632653061228,-0.0327973913697777,0.0213811589617716,-0.0258935312525644,0.1277486664193095,-0.1250149486639468,0.1471210296180183
EPD,2020-10-28,0.0,-0.0166232576626723,0.0181886753161903,0.1673444376812812,0.2984409158094058,0.1352452920683877,0.037941044077755
EPD,2021-02-03,0.020000000000000018,0.0157081866639074,0.0206475890861419,0.0406368465634604,-0.0547779212316263,-0.1012985176058217,0.1038582353684742
EPD,2021-05-03,0.27083333333333337,0.0055211313662291,0.0363683257290861,0.019193564899881,0.1057844458230501,0.0791443946066032,0.114737788239467
EPD,2021-07-28,0.0,-0.0203554937805227,-0.0251343249538514,-0.0778106715364959,0.0781076433774133,0.051969497345279,-0.0319503414672715
EPD,2021-11-02,0.0,0.0081333836994268,0.0345090976081605,-0.0522560277822758,0.3195934916562236,0.2259632400300813,0.0154365700283419
EPD,2022-02-01,-0.11320754716981142,0.0177804063688929,0.0301648850329803,0.0703320631564613,0.0818041307470052,0.1071627999372023,0.1035958149267611
EPD,2022-05-02,0.11320754716981121,0.0353085247490187,0.0249522544375946,-0.0116187026190083,-0.1837754197455209,-0.0862440267554542,-0.0165973954003879
EPD,2022-08-03,0.015873015873015886,-0.012173813824806,0.0026915651889449,-0.028913159016893,0.0829752027206651,0.1651211355072538,0.0775193798449612
EPD,2022-11-01,0.0,0.0019091749898781,-0.0385393546656928,-0.0847156381705819,-0.1162713942095663,0.1142413233473714,0.0552588920857309
EPD,2023-02-01,0.04838709677419359,0.0051065215296087,0.0305857714319935,-0.0088309975046801,0.2369938513854081,0.1932887072344745,0.1821612051975815
EPD,2023-05-02,0.01612903225806453,-0.0232453326783568,-0.0126837700653068,-0.0477162615745063,0.0973834076636382,0.2403821308090087,0.1434704408079021
EPD,2023-08-01,-0.017241379310344845,0.0003677610845187,0.0014967585006442,-0.0026860506246004,0.3109176612101554,0.1461525959635474,0.2755812939814703
EPD,2023-10-31,-0.04761904761904766,0.0063185194040907,-0.0250888001512968,-0.0533494982611435,0.223760282577254,0.2293213381373801,0.1123033152588998
EPD,2024-02-01,0.058823529411764594,-0.0248049624788857,-0.0018552579217256,0.048985798229681,0.3159011890303788,0.0312723059828203,0.2206556051491041
EPD,2024-04-30,-0.01492537313432837,-0.0048838827104902,0.0167129160929276,-0.0173641138474517,0.1293723718378564,0.3525122668967562,0.157784600281544
EPD,2024-07-30,-0.030303030303030328,-0.0161994259167562,-0.0319864125139285,-0.0206445562389902,0.3091930641731633,0.3352171977146599,0.1297784110115464
EPD,2024-10-29,-0.015151515151515164,0.0149020740081053,0.0497704250312905,0.1020244961624934,0.4068895919457168,0.2516806710349477,-0.0155442102181232
